TOA5,ESOLMET-CR1000,23644,CR1000.Std.16,CPU:2021-05-21-ESOLMET-CR1000.CR1,25840,,,,
TIMESTAMP,RECORD,I_glo_Avg,I_dir_Avg,I_dif_Avg,AirTC_Avg,RH_Avg,WS_ms_Avg,CS106_PB_Avg,Rain_mm_Tot
TS,RN,W/m2,W/m2,W/m2,°C,%,m/s,mbar,mm
,,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Tot
,,,,,,,,,
27/06/2021 22:30,25453,0,0.197,0,18.75,95.8,0,877.572,-
27/06/2021 22:40,25454,0,0.153,0,18.71,95.3,0.037,877.3828,-
27/06/2021 22:50,25455,0,0.271,0,18.71,94.8,0.171,877.3025,-
27/06/2021 23:00,25456,0,0.264,0,18.66,95.1,0,877.5388,-
27/06/2021 23:10,25457,0,0.207,0,18.55,95.2,0,877.5952,-
27/06/2021 23:20,25458,0,0.366,0,18.51,95.8,0,877.4742,-
27/06/2021 23:30,25459,0,0.355,0,18.51,96.4,0.02,877.5055,-
27/06/2021 23:40,25460,0,0.283,0,18.4,96.6,0.104,877.481,-
27/06/2021 23:50,25461,0,0.376,0,18.36,97,0.019,877.3589,-
28/06/2021 00:00,25462,0,0.314,0,18.23,97.2,0.37,877.3669,-
28/06/2021 00:10,25463,0,0.323,0,18.15,97.5,0.687,877.2285,-
28/06/2021 00:20,25464,0,0.388,0,18.19,97.8,0.038,877.0634,-
28/06/2021 00:30,25465,0.127,0.262,0,18.11,98.3,0.895,877.1625,-
28/06/2021 00:40,25466,0.182,0.225,0,17.76,99.2,0.705,877.0149,-
28/06/2021 00:50,25467,0,0.289,0,17.66,99.8,0.19,876.9583,-
28/06/2021 01:00,25468,0.083,0.271,0,17.57,100,0.017,876.9587,-
28/06/2021 01:10,25469,0.099,0.291,0,17.51,100,0.378,876.9567,-
28/06/2021 01:20,25470,0,0.383,0.019,17.55,100,0.022,876.4349,-
28/06/2021 01:30,25471,0.245,0.243,0,17.47,100,1.533,876.8359,-
28/06/2021 01:40,25472,0.223,0.274,0,17.36,100,0.767,876.4579,-
28/06/2021 01:50,25473,0,0.379,0,17.37,100,0.55,876.3531,-
28/06/2021 02:00,25474,0.024,0.365,0.086,17.44,100,0.691,876.3369,-
28/06/2021 02:10,25475,0.204,0.308,0,17.35,100,1.923,876.5735,-
28/06/2021 02:20,25476,0.091,0.382,0,17.24,100,1.567,876.3203,-
28/06/2021 02:30,25477,0.001,0.367,0,17.24,100,1,876.4092,-
28/06/2021 02:40,25478,0.018,0.374,0,17.21,100,0.137,876.0339,-
28/06/2021 02:50,25479,0,0.38,0,17.2,100,0.086,876.3865,-
28/06/2021 03:00,25480,0,0.38,0,17.18,100,0.526,876.1804,-
28/06/2021 03:10,25481,0,0.387,0,17.22,100,0.112,876.0095,-
28/06/2021 03:20,25482,0,0.392,0,17.39,100,0,876.1323,-
28/06/2021 03:30,25483,0,0.393,0,17.45,100,0,876.009,-
28/06/2021 03:40,25484,0,0.382,0,17.42,100,0,875.8375,-
28/06/2021 03:50,25485,0,0.387,0,17.45,100,0.026,876.001,-
28/06/2021 04:00,25486,0,0.393,0,17.52,100,0,876.0587,-
28/06/2021 04:10,25487,0,0.392,0.11,17.59,100,0,876.1313,-
28/06/2021 04:20,25488,0,0.337,0,17.59,100,0,876.0754,-
28/06/2021 04:30,25489,0,0.388,0,17.56,100,0.012,876.1075,-
28/06/2021 04:40,25490,0.261,0.34,0,17.46,100,0.616,875.9838,-
28/06/2021 04:50,25491,0.116,0.343,0,17.48,100,0.008,875.7231,-
28/06/2021 05:00,25492,0,0.389,0,17.63,100,0.011,876.0752,-
28/06/2021 05:10,25493,0,0.386,0,17.66,100,0.205,875.9445,-
28/06/2021 05:20,25494,0,0.39,0.022,17.71,100,0.003,876.0747,-
28/06/2021 05:30,25495,0,0.369,0,17.78,100,0,876.0668,-
28/06/2021 05:40,25496,0,0.366,0,17.75,100,0.367,875.9593,-
28/06/2021 05:50,25497,0,0.375,0,17.73,100,0.388,875.584,-
28/06/2021 06:00,25498,0.181,0.365,0.171,17.74,100,0.07,875.9526,-
28/06/2021 06:10,25499,1.173,0.374,1.141,17.78,100,0.117,876.0579,-
28/06/2021 06:20,25500,4.827,0.391,4.317,17.85,100,0,875.6666,-
28/06/2021 06:30,25501,9.11,0.382,7.895,17.85,100,0,876.0009,-
28/06/2021 06:40,25502,14.53,0.392,12.72,17.91,100,0,876.0842,-
28/06/2021 06:50,25503,15.72,0.384,13.57,17.92,100,0.002,876.3606,-
28/06/2021 07:00,25504,22.32,0.394,19.43,18.02,100,0,876.4427,-
28/06/2021 07:10,25505,33.64,0.394,28.94,18.12,100,0.035,876.6483,-
28/06/2021 07:20,25506,36.65,0.393,31.99,18.24,100,0.105,876.5984,-
28/06/2021 07:30,25507,41.85,0.386,35.97,18.22,99.8,0.293,876.8271,-
28/06/2021 07:40,25508,62.41,0.394,53.08,18.21,99.5,0.441,876.8264,-
28/06/2021 07:50,25509,85.3,0.394,71.85,18.41,99.1,0.168,876.8281,-
28/06/2021 08:00,25510,93.9,0.394,79.24,18.54,98.4,0.55,876.8103,-
28/06/2021 08:10,25511,118.2,0.404,99.7,18.63,97.7,0.673,876.7622,-
28/06/2021 08:20,25512,158.5,1.443,132.1,18.79,97,0.92,876.8025,-
28/06/2021 08:30,25513,164.1,1.657,137.2,18.94,96,1.124,876.7454,-
28/06/2021 08:40,25514,154.1,0.95,131.1,19.21,95.2,0.405,876.6799,-
28/06/2021 08:50,25515,197.5,0.83,171.5,19.32,93.8,0.293,876.8028,-
28/06/2021 09:00,25516,338.8,24.04,276.2,19.6,91.8,0.422,876.6629,-
28/06/2021 09:10,25517,417.3,46.15,324.8,20.37,90.8,0.051,876.6561,-
28/06/2021 09:20,25518,361.9,19.65,293.3,20.67,87.6,0.347,876.7048,-
28/06/2021 09:30,25519,310.1,2.811,257.7,20.55,85.7,0.163,876.8336,-
28/06/2021 09:40,25520,295.6,9.33,243.1,21.05,86.6,0.275,876.8165,-
28/06/2021 09:50,25521,261,0.609,225.3,21.05,85.3,1.224,876.788,-
28/06/2021 10:00,25522,230.7,0.408,197.8,20.63,86.9,0.903,876.9061,-
28/06/2021 10:10,25523,266.6,0.786,232.7,20.57,87.6,0.774,876.9197,-
28/06/2021 10:20,25524,620.8,128.1,409.6,21.28,85.9,0.784,876.9479,-
28/06/2021 10:30,25525,552.3,20.45,447.6,22.18,82.5,0.796,876.9947,-
28/06/2021 10:40,25526,570.7,26.81,458.8,21.96,82.1,1.158,876.8632,-
28/06/2021 10:50,25527,580.7,64.4,427.9,22.41,80,0.885,876.9598,-
28/06/2021 11:00,25528,546.7,61.73,396.2,22.82,78.13,0.687,877.0231,-
28/06/2021 11:10,25529,380.5,16.19,303.3,22.24,79.58,2.268,877.0251,-
28/06/2021 11:20,25530,296.6,0.03,260.4,21.66,81.8,2.622,876.9474,-
28/06/2021 11:30,25531,415.7,0.951,365.2,21.5,82.7,2.678,876.8418,-
28/06/2021 11:40,25532,437.8,1.25,386.9,21.65,81.9,1.813,876.908,-
28/06/2021 11:50,25533,456.3,18.31,374.4,22.4,79.3,0.951,876.8627,-
28/06/2021 12:00,25534,318.2,0.542,279.4,22.28,79.42,1.737,876.8358,-
28/06/2021 12:10,25535,449.2,1.749,382.2,22.3,79.32,2.618,876.7992,-
28/06/2021 12:20,25536,548,18.56,445.8,22.49,76.93,2.257,876.554,-
28/06/2021 12:30,25537,737.9,54.9,549.7,22.56,77.26,2.313,876.4913,-
28/06/2021 12:40,25538,979,260.7,554.1,23.62,73.32,1.669,876.3545,-
28/06/2021 12:50,25539,908,222.7,522.3,24.37,70.49,1.683,876.4979,-
28/06/2021 13:00,25540,636.4,34.54,496.9,24.14,70.39,1.907,876.2831,-
28/06/2021 13:10,25541,1018,287.3,576.5,24.54,70.79,1.642,876.3827,-
28/06/2021 13:20,25542,607.3,78.77,438.7,23.94,72.26,2.514,875.9856,-
28/06/2021 13:30,25543,371.2,13,299.4,23.62,73.25,1.724,876.0311,-
28/06/2021 13:40,25544,313.9,0.422,274.5,23.41,73.68,2.544,875.8899,-
28/06/2021 13:50,25545,410.1,0.965,364.6,23.31,73.13,2.477,875.8486,-
28/06/2021 14:00,25546,555.7,89.4,392.4,23.41,71.54,2.662,875.616,-
28/06/2021 14:10,25547,603.6,153.9,382,23.93,73.13,2.727,875.561,-
28/06/2021 14:20,25548,367.9,7.966,305.9,23.34,73.41,3.346,875.4412,-
28/06/2021 14:30,25549,416.9,35.49,314.5,22.62,79.51,4.732,875.1397,-
28/06/2021 14:40,25550,572.2,59.45,436.3,22.38,79.98,4.372,874.9957,-
28/06/2021 14:50,25551,722.2,180,457.2,23.16,77.56,3.493,875.1387,-
28/06/2021 15:00,25552,566.3,47.1,442.8,22.91,77.85,3.126,874.941,-
28/06/2021 15:10,25553,542.9,9.82,450.5,23.3,75.71,2.372,875.2242,-
28/06/2021 15:20,25554,512.8,14.04,421.7,23.88,71.83,1.204,875.0322,-
28/06/2021 15:30,25555,455.4,18.55,374.8,23.79,72.5,0.508,874.9965,-
28/06/2021 15:40,25556,470.4,46.29,364.8,23.56,74.21,0.981,874.8602,-
28/06/2021 15:50,25557,281.3,12.69,226.7,23.11,76.38,1.805,874.8839,-
28/06/2021 16:00,25558,277.7,0.617,234.9,22.61,76.17,2.265,874.7453,-
28/06/2021 16:10,25559,336.5,4.746,281.1,22.56,77.33,1.273,874.8355,-
28/06/2021 16:20,25560,248.7,0.352,210.2,22.92,76.34,0.887,874.665,-
28/06/2021 16:30,25561,235.9,1.253,202.9,22.7,76.82,0.999,874.5684,-
28/06/2021 16:40,25562,329.9,115.6,220.4,23.06,75.45,0.64,874.2142,-
28/06/2021 16:50,25563,300.4,47.44,226.6,23.35,73.8,1.011,874.4387,-
28/06/2021 17:00,25564,227.5,3.339,191.7,23.13,75.7,1.084,874.2288,-
28/06/2021 17:10,25565,203.9,2.241,174.6,22.89,76.38,1.348,874.3085,-
28/06/2021 17:20,25566,196.6,12.57,162.7,22.72,77.05,1.518,874.503,-
28/06/2021 17:30,25567,210.4,63.91,158.7,22.89,76.35,0.372,874.5038,-
28/06/2021 17:40,25568,232.3,111.2,161.4,23.18,74.33,0.606,874.6453,-
28/06/2021 17:50,25569,161.4,9.69,133.9,23.02,76.03,0.817,874.5625,-
28/06/2021 18:00,25570,121.2,4.97,102.1,22.93,76.64,0.335,874.5205,-
28/06/2021 18:10,25571,103.5,1.345,87.2,22.8,77.43,0.594,874.6412,-
28/06/2021 18:20,25572,76.89,0.196,65.76,22.82,76.49,0.052,874.5217,-
28/06/2021 18:30,25573,56.59,0.001,48.79,22.88,75.69,0,874.7005,-
28/06/2021 18:40,25574,41.74,0.001,35.91,22.67,77.12,0,874.4655,-
28/06/2021 18:50,25575,37.06,0.005,31.09,22.38,78.84,0.294,874.7946,-
28/06/2021 19:00,25576,22.43,0.005,18.45,22.41,79.93,0,874.8274,-
28/06/2021 19:10,25577,10.13,0,8.25,22.37,80.3,0.03,875.1785,-
28/06/2021 19:20,25578,1.835,0.002,1.338,22.2,80.5,0.109,875.3447,-
28/06/2021 19:30,25579,0.013,0.004,0,22.06,79.67,0.362,875.4437,-
28/06/2021 19:40,25580,0,0.007,0,22.04,79.39,0.258,875.7378,-
28/06/2021 19:50,25581,0,0.007,0,22.11,79.5,0,875.7269,-
28/06/2021 20:00,25582,0,0.01,0,22.17,80.2,0.285,875.9221,-
28/06/2021 20:10,25583,0,0.005,0,21.86,83.4,1.937,876.1616,-
28/06/2021 20:20,25584,0.048,0,0,21.34,86.9,2.732,876.2039,-
28/06/2021 20:30,25585,0.097,0,0,20.81,91.1,2.882,876.4238,-
28/06/2021 20:40,25586,0,0,0,20.4,93.6,2.014,876.5396,-
28/06/2021 20:50,25587,0,0.002,0,20.25,94.2,0.366,876.3449,-
28/06/2021 21:00,25588,0,0.005,0,20.38,93.8,0,876.6563,-
28/06/2021 21:10,25589,0,0.012,0,20.4,94.1,0.453,876.7859,-
28/06/2021 21:20,25590,0,0,0,20.38,94.7,0.363,876.7378,-
28/06/2021 21:30,25591,0,0,0,20.22,95.7,0.243,877.0399,-
28/06/2021 21:40,25592,0,0.005,0,20,96.5,0,876.9988,-
28/06/2021 21:50,25593,0.259,0.003,0,19.8,97,0.231,876.9988,-
28/06/2021 22:00,25594,0.022,0.017,0,19.63,97.8,0.145,877.0405,-
28/06/2021 22:10,25595,0,0.024,0,19.52,98.3,1.183,877.0237,-
28/06/2021 22:20,25596,0,0.036,0,19.46,99,0.292,877.3999,-
28/06/2021 22:30,25597,0,0.012,0,19.37,99.2,0.089,877.162,-
28/06/2021 22:40,25598,0,0.016,0,19.34,99.1,0,877.5806,-
28/06/2021 22:50,25599,0,0.253,0,19.52,98.8,0,877.7025,-
28/06/2021 23:00,25600,0,0.232,0,19.62,98.4,0,877.6116,-
28/06/2021 23:10,25601,0,0.172,0,19.7,98.4,0,877.4652,-
28/06/2021 23:20,25602,0,0.18,0,19.71,98.3,0,877.4495,-
28/06/2021 23:30,25603,0,0.016,0,19.73,98.3,0,877.5625,-
28/06/2021 23:40,25604,0,0.256,0,19.74,98.4,0.089,877.2118,-
28/06/2021 23:50,25605,0.002,0.172,0,19.6,98.7,1.52,877.3018,-
29/06/2021 00:00,25606,0.137,0.038,0,19.38,99.4,0.41,877.572,-
29/06/2021 00:10,25607,0.077,0.097,0.003,19.3,99.7,1.173,877.4645,-
29/06/2021 00:20,25608,0.241,0.133,0.28,19.24,99.8,0.206,877.3179,-
29/06/2021 00:30,25609,0.221,0.167,0.359,19.25,99.8,0.091,877.5801,-
29/06/2021 00:40,25610,0.384,0.079,0.359,19.18,99.7,0.066,877.3171,-
29/06/2021 00:50,25611,0.38,0.127,0.359,19.23,99.6,0,877.1298,-
29/06/2021 01:00,25612,0.384,0.102,0.359,19.21,99.2,0,877.2529,-
29/06/2021 01:10,25613,0.384,0.155,0.359,19.19,98.9,0,877.0555,-
29/06/2021 01:20,25614,0.387,0.066,0.359,19.17,98.4,0,876.737,-
29/06/2021 01:30,25615,0.385,0.039,0.359,19.12,97.9,0,877.0898,-
29/06/2021 01:40,25616,0.384,0.171,0.359,19.22,97.6,0,877.105,-
29/06/2021 01:50,25617,0.279,0.235,0.359,19.34,97.9,0.132,876.7947,-
29/06/2021 02:00,25618,0.216,0.167,0.359,19.32,98.2,0.047,876.7615,-
29/06/2021 02:10,25619,0.384,0.093,0.359,19.24,98.2,0,876.8681,-
29/06/2021 02:20,25620,0.384,0.089,0.359,19.26,98.2,0.426,876.9008,-
29/06/2021 02:30,25621,0.384,0.07,0.359,19.1,98.5,0.996,876.7783,-
29/06/2021 02:40,25622,0.13,0.062,0.149,19.09,98.8,0.186,876.7118,-
29/06/2021 02:50,25623,0,0.111,0,19.08,99,0.237,876.607,-
29/06/2021 03:00,25624,0,0.018,0,18.94,99.2,0.002,876.7048,-
29/06/2021 03:10,25625,0,0.137,0,18.88,99.5,0,876.7453,-
29/06/2021 03:20,25626,0,0.068,0,18.78,99.5,0.892,876.6225,-
29/06/2021 03:30,25627,0,0.111,0,18.75,99.6,0.053,876.5572,-
29/06/2021 03:40,25628,0,0.134,0,18.74,99.6,0,876.5003,-
29/06/2021 03:50,25629,0,0.167,0,18.74,99.5,0.021,876.54,-
29/06/2021 04:00,25630,0,0.083,0,18.7,99.5,0.27,876.4435,-
29/06/2021 04:10,25631,0,0.129,0,18.63,99.6,0.346,876.3442,-
29/06/2021 04:20,25632,0,0.371,0,18.68,99.8,0.724,876.1816,-
29/06/2021 04:30,25633,0,0.062,0,18.65,99.9,0.481,876.3857,-
29/06/2021 04:40,25634,0,0.182,0,18.61,99.9,0.615,876.549,-
29/06/2021 04:50,25635,0.012,0.193,0,18.51,100,0.656,876.6067,-
29/06/2021 05:00,25636,0.04,0.213,0,18.49,100,0.049,876.6713,-
29/06/2021 05:10,25637,0,0.334,0,18.47,100,0.245,876.4844,-
29/06/2021 05:20,25638,0.053,0.224,0,18.48,100,0,876.4586,-
29/06/2021 05:30,25639,0.001,0.366,0.007,18.53,100,0,876.5246,-
29/06/2021 05:40,25640,0,0.317,0.24,18.62,100,0,876.501,-
29/06/2021 05:50,25641,0.031,0.178,0.018,18.63,100,0,876.9747,-
29/06/2021 06:00,25642,0.109,0.201,0.097,18.56,100,0.008,877.04,-
29/06/2021 06:10,25643,0.577,0.131,0.55,18.56,100,0.024,877.138,-
29/06/2021 06:20,25644,3.099,0.308,2.741,18.62,100,0.014,877.203,-
29/06/2021 06:30,25645,8.89,0.273,7.725,18.63,100,0.104,877.1951,-
29/06/2021 06:40,25646,16.21,0.25,14.22,18.66,100,0,876.9746,-
29/06/2021 06:50,25647,22.41,0.181,19.48,18.65,100,0,877.2861,-
29/06/2021 07:00,25648,30.56,0.316,26.68,18.7,100,0.033,877.3827,-
29/06/2021 07:10,25649,38.87,0.373,34.2,18.7,100,0,877.3918,-
29/06/2021 07:20,25650,60.63,0.352,52.76,18.68,100,0.129,877.4248,-
29/06/2021 07:30,25651,102.4,8.15,85.6,18.79,100,0.043,877.4156,-
29/06/2021 07:40,25652,146.4,28.73,112.1,19.05,100,0.202,877.6377,-
29/06/2021 07:50,25653,188.9,17.86,150.4,19.13,99.8,0.145,877.8908,-
29/06/2021 08:00,25654,260.8,68.01,189.7,19.47,98.9,0.371,877.9713,-
29/06/2021 08:10,25655,241.1,23.3,192.9,19.77,97.7,0.324,877.8497,-
29/06/2021 08:20,25656,454.2,329,238.3,20.18,96.5,0.019,877.7921,-
29/06/2021 08:30,25657,580.4,563.4,229.7,21.64,93,0.191,877.8085,-
29/06/2021 08:40,25658,614.4,501.5,245.1,21.71,88.9,0.431,877.6292,-
29/06/2021 08:50,25659,486.9,250.2,265,22.29,86.2,0.279,877.7774,-
29/06/2021 09:00,25660,307,28.94,231.5,22.32,85.9,0.435,877.8589,-
29/06/2021 09:10,25661,351.9,106.3,228.9,21.8,86.5,1.547,877.9188,-
29/06/2021 09:20,25662,355,63.25,254.7,21.8,86.5,1.606,877.7755,-
29/06/2021 09:30,25663,555,273.7,296.3,21.56,88.5,1.809,877.6224,-
29/06/2021 09:40,25664,703,346.4,350.9,22.53,85.4,1.253,877.6622,-
29/06/2021 09:50,25665,492.3,60.93,362.9,22.85,83.4,1.361,877.9634,-
29/06/2021 10:00,25666,515.8,68.19,379.3,22.64,83.7,1.585,878.0361,-
29/06/2021 10:10,25667,290,0.476,257.5,21.94,85.6,3.182,877.7406,-
29/06/2021 10:20,25668,646.1,160.4,415.5,21.65,87.7,3.489,877.5447,-
29/06/2021 10:30,25669,728.3,143.9,480.9,21.83,87.5,3.026,877.6753,-
29/06/2021 10:40,25670,761.7,96.1,544.6,22.22,85.4,2.956,877.8928,-
29/06/2021 10:50,25671,699.4,47.67,532.7,22.41,83.1,2.634,877.4532,-
29/06/2021 11:00,25672,870,215.2,531.2,22.67,82.9,1.732,877.5923,-
29/06/2021 11:10,25673,935,405.2,418.3,23.33,79.56,2.124,877.4865,-
29/06/2021 11:20,25674,952,577.1,280,23.11,78.36,1.692,877.3799,-
29/06/2021 11:30,25675,1183,905,247.9,24.11,72.58,0.744,877.73,-
29/06/2021 11:40,25676,951,550.3,307.1,25.48,68.12,0.731,877.5659,-
29/06/2021 11:50,25677,854,392.6,330.4,25.07,67.82,0.923,877.3759,-
29/06/2021 12:00,25678,946,654.6,213,25.06,68.31,0.674,877.2037,-
29/06/2021 12:10,25679,875,594.2,214.7,25.49,67.5,1.101,877.2118,-
29/06/2021 12:20,25680,272.5,0.092,234.2,24.79,71.26,1.676,877.2256,-
29/06/2021 12:30,25681,1034,805,162.8,24.99,68.81,1.86,876.8068,-
29/06/2021 12:40,25682,871,612,184.4,25.72,65.75,1.459,876.6576,-
29/06/2021 12:50,25683,1122,927,133.4,26.56,62.96,1.072,876.7089,-
29/06/2021 13:00,25684,1180,926,185.4,27.07,59.94,1.525,876.202,-
29/06/2021 13:10,25685,1228,924,222.1,26.7,63.08,1.975,876.2679,-
29/06/2021 13:20,25686,1152,926,169.1,26.86,61.41,1.217,876.2623,-
29/06/2021 13:30,25687,1116,925,148.8,27.58,60.56,1.748,876.0696,-
29/06/2021 13:40,25688,939,721.8,173.3,27.62,58.7,1.211,875.801,-
29/06/2021 13:50,25689,886,610.9,213.8,27.27,59.49,2.925,875.6959,-
29/06/2021 14:00,25690,856,598.7,207.9,27.14,58.87,1.263,875.2799,-
29/06/2021 14:10,25691,968,789.3,164.3,27.5,57.61,2.302,875.5137,-
29/06/2021 14:20,25692,475.6,278,156.9,27.42,57.69,2.103,875.3907,-
29/06/2021 14:30,25693,944,819,140.5,26.99,58.27,1.161,875.3085,-
29/06/2021 14:40,25694,931,803,151.3,27.3,58.69,1.208,874.8522,-
29/06/2021 14:50,25695,998,902,138.7,28.05,56.74,1.282,874.7311,-
29/06/2021 15:00,25696,728.7,617.4,131.2,28.05,56,1.976,874.675,-
29/06/2021 15:10,25697,902,904,95.7,27.92,55.95,1.951,874.9418,-
29/06/2021 15:20,25698,872,901,92.2,27.62,55.44,2.677,874.7617,-
29/06/2021 15:30,25699,848,898,94,27.51,55.34,1.736,874.8688,-
29/06/2021 15:40,25700,825,894,99.5,27.75,51.58,2.097,874.5098,-
29/06/2021 15:50,25701,803,881,103.9,28.1,52.35,1.018,874.5897,-
29/06/2021 16:00,25702,747.8,872,89,28.39,53.08,2.282,874.5314,-
29/06/2021 16:10,25703,711.3,857,89.8,27.51,53.79,2.5,874.1973,-
29/06/2021 16:20,25704,679.1,855,89.5,27.93,50.13,0.744,874.2717,-
29/06/2021 16:30,25705,641.7,842,87.5,28.53,51.26,1.956,874.3033,-
29/06/2021 16:40,25706,628.9,827,104.7,27.66,55.34,1.961,874.2955,-
29/06/2021 16:50,25707,272.9,216,123.3,28.15,55.03,1.644,874.3134,-
29/06/2021 17:00,25708,142.6,11.47,118.1,27.3,55.64,2.47,873.9703,-
29/06/2021 17:10,25709,143.5,37.9,105.1,27.14,55.53,1.429,874.437,-
29/06/2021 17:20,25710,71.49,0.001,60.53,26.52,59.85,2.81,874.189,-
29/06/2021 17:30,25711,49.82,0.001,39.47,25.33,68.05,4.111,874.3674,-
29/06/2021 17:40,25712,31.16,0.159,25.9,24.68,71.15,2.402,874.6604,-
29/06/2021 17:50,25713,43.27,0.281,37.54,24.44,75.17,3.309,874.5211,-
29/06/2021 18:00,25714,54.73,0.311,48.69,23.8,78.19,3.353,874.4332,-
29/06/2021 18:10,25715,83.5,0.188,72.37,23.75,78.09,3.554,874.8252,-
29/06/2021 18:20,25716,78.75,0.009,66.44,23.7,78.65,2.359,874.9024,-
29/06/2021 18:30,25717,35.38,0.003,29.32,23.36,78.29,2.493,875.2512,-
29/06/2021 18:40,25718,19.3,0,15.82,22.25,80.7,1.665,875.5522,-
29/06/2021 18:50,25719,13.8,0,11.21,21.81,82,1.596,875.4395,-
29/06/2021 19:00,25720,7.575,0,5.291,21.53,83.3,1.345,875.7457,-
29/06/2021 19:10,25721,1.836,0,0.785,21.4,85.1,0.486,875.5286,-
29/06/2021 19:20,25722,0.012,0.001,0,21.17,86.6,0.303,875.7203,-
29/06/2021 19:30,25723,0,0.089,0,21.34,85.8,0,875.8603,-
29/06/2021 19:40,25724,0,0.213,0,21.6,85.1,0,876.0081,-
29/06/2021 19:50,25725,0,0.291,0,21.59,86.7,0.303,876.3202,-
29/06/2021 20:00,25726,0,0.35,0,21.61,88.6,0.744,876.5167,-
29/06/2021 20:10,25727,0,0.271,0,21.95,87.4,0.723,876.4478,-
29/06/2021 20:20,25728,0,0.01,0,21.75,85.6,1.479,876.6234,-
29/06/2021 20:30,25729,0,0.001,0,21.31,85.7,2.328,876.7529,-
29/06/2021 20:40,25730,0,0,0,20.94,87.8,1.99,876.6801,-
29/06/2021 20:50,25731,0,0.007,0,20.67,87.3,2.104,876.6884,-
29/06/2021 21:00,25732,0,0.062,0,20.72,87.2,1.774,877.0236,-
29/06/2021 21:10,25733,0,0.169,0,20.78,86.7,1.823,876.8438,-
29/06/2021 21:20,25734,0,0.161,0,20.95,86,1.012,876.7864,-
29/06/2021 21:30,25735,0,0.007,0,21.09,86,0.099,876.7779,-
29/06/2021 21:40,25736,0,0.077,0,21.2,85.4,0.478,876.8683,-
29/06/2021 21:50,25737,0,0.021,0,21.17,85.4,0.389,876.7857,-
29/06/2021 22:00,25738,0,0.001,0,21.05,86.5,0.474,876.8606,-
29/06/2021 22:10,25739,0,0.002,0,20.88,87.2,1.081,876.7696,-
29/06/2021 22:20,25740,0,0,0,20.66,87.9,0.631,876.9671,-
29/06/2021 22:30,25741,0,0.001,0,20.65,87.3,0.06,877.1871,-
29/06/2021 22:40,25742,0,0.004,0,20.76,86.8,0,877.2363,-
29/06/2021 22:50,25743,0,0.003,0,20.89,86.7,0,877.2117,-
29/06/2021 23:00,25744,0,0.004,0,20.52,90.6,0,877.2278,-
29/06/2021 23:10,25745,0,0.02,0,20.12,91.4,1.104,877.1296,-
29/06/2021 23:20,25746,0,0.042,0,20.09,91.1,0.63,877.3264,-
29/06/2021 23:30,25747,0,0.001,0,20.01,91.8,0.641,877.1381,-
29/06/2021 23:40,25748,0,0.012,0,19.8,93.1,1.821,877.236,-
29/06/2021 23:50,25749,0,0.066,0,19.94,92.4,1.49,877.1298,-
30/06/2021 00:00,25750,0,0.001,0,19.97,92,0.002,877.1868,-
30/06/2021 00:10,25751,0,0.001,0,19.84,92.9,0.008,877.171,-
30/06/2021 00:20,25752,0,0.003,0,19.86,92.9,0,877.1707,-
30/06/2021 00:30,25753,0,0.074,0,19.72,93.4,0.295,877.1208,-
30/06/2021 00:40,25754,0,0.003,0,19.73,93.6,0,876.9424,-
30/06/2021 00:50,25755,0,0.001,0,19.66,94.2,0,876.8925,-
30/06/2021 01:00,25756,0,0.083,0,19.64,94.6,0,877.032,-
30/06/2021 01:10,25757,0,0.041,0,19.57,94.9,0,877.0397,-
30/06/2021 01:20,25758,0,0.356,0,19.6,95.3,0,876.9008,-
30/06/2021 01:30,25759,0,0.367,0,19.69,95.3,0,876.7779,-
30/06/2021 01:40,25760,0,0.246,0,19.64,95.5,0,876.9092,-
30/06/2021 01:50,25761,0,0.081,0,19.49,95.8,0,876.7608,-
30/06/2021 02:00,25762,0,0.3,0,19.38,96.1,0,876.7136,-
30/06/2021 02:10,25763,0,0.311,0,19.52,96.2,0,876.7609,-
30/06/2021 02:20,25764,0,0.012,0,19.57,96.3,0,876.451,-
30/06/2021 02:30,25765,0,0.048,0,19.53,96.5,0,876.5087,-
30/06/2021 02:40,25766,0,0.348,0.001,19.62,96.1,0,876.6874,-
30/06/2021 02:50,25767,0,0.361,0.041,19.93,94.9,0,876.4592,-
30/06/2021 03:00,25768,0,0.18,0,19.99,94.5,0,876.3862,-
30/06/2021 03:10,25769,0,0.265,0,19.9,95,0.061,876.5404,-
30/06/2021 03:20,25770,0,0.264,0,20.03,93.9,0.086,876.4352,-
30/06/2021 03:30,25771,0,0.03,0,20.09,92.9,0.374,876.3112,-
30/06/2021 03:40,25772,0,0,0,20.1,93,0.005,876.296,-
30/06/2021 03:50,25773,0,0.002,0,19.89,94,0.128,876.3695,-
30/06/2021 04:00,25774,0,0.014,0,19.79,94.6,0.213,876.2541,-
30/06/2021 04:10,25775,0,0.144,0,19.71,94.8,0.153,876.4847,-
30/06/2021 04:20,25776,0,0.079,0,19.71,94.5,0.184,876.3355,-
30/06/2021 04:30,25777,0,0.005,0,19.72,94.5,0.017,876.4354,-
30/06/2021 04:40,25778,0,0.19,0,19.75,94.1,0.057,876.3029,-
30/06/2021 04:50,25779,0,0.335,0,19.75,92.7,0.548,876.2385,-
30/06/2021 05:00,25780,0,0.132,0,19.75,91.2,0.708,876.4763,-
