TOA5,ESOLMET-IER,CR1000,23644,CR1000.Std.16,44971,TablaGeneral,,
TIMESTAMP,RECORD,I_dir_Avg,I_glo_Avg,I_dif_Avg,AirTC_Avg,RH,WS_ms_Avg,CS106_PB_Avg
TS,RN,W/m2,W/m2,W/m2,?C,%,m/s,mbar
,,Avg,Avg,Avg,Avg,Smp,Avg,Avg
,,,,,,,,
03/01/2020 09:20,34829,735.1,423,67.62,20.36,52.17,0.013,879.3401
03/01/2020 09:30,34830,736.9,443,66.41,20.89,52.65,0.174,879.0861
03/01/2020 09:40,34831,732.6,476.9,79.37,21.36,53.6,0.296,878.9624
03/01/2020 09:50,34832,709,508.9,100.6,21.31,51.63,0.954,879.1909
03/01/2020 10:00,34833,612.6,470.8,98.7,21.31,51.05,0.641,879.1011
03/01/2020 10:10,34834,825,586.8,77.74,21.33,50.84,1.271,879.0759
03/01/2020 10:20,34835,764.9,571.4,81.8,21.78,47.88,0.825,879.1486
03/01/2020 10:30,34836,753.3,599,103.7,22.35,50.23,1.572,878.9344
03/01/2020 10:40,34837,656.8,554.4,114.4,21.19,51.73,1.902,879.2108
03/01/2020 10:50,34838,667.4,547.2,109.9,22.11,51.83,2.159,878.8365
03/01/2020 11:00,34839,712.9,573.6,113.9,22.36,50.84,1.478,878.856
03/01/2020 11:10,34840,620,527.4,132.1,22.28,50.5,1.793,878.7667
03/01/2020 11:20,34841,604.3,510,139.9,22.54,49,1.69,878.7219
03/01/2020 11:30,34842,744.4,537.6,119.9,22.78,48.97,1.466,878.5214
03/01/2020 11:40,34843,874,549.5,91,23.45,46.21,1.621,878.6131
03/01/2020 11:50,34844,839,511.3,90.6,23.63,45.49,1.722,878.2431
03/01/2020 12:00,34845,878,507,86.8,23.03,45.46,2.156,878.2258
03/01/2020 12:10,34846,882,498.8,91.4,23.75,43.82,1.452,877.8245
03/01/2020 12:20,34847,898,520.9,114.6,23.53,43.14,1.451,877.6813
03/01/2020 12:30,34848,726.8,506.8,176.6,24.42,41.53,1.387,877.5389
03/01/2020 12:40,34849,669.1,502,196.5,25.14,39.04,2.147,877.2246
03/01/2020 12:50,34850,727,532.6,200.9,24.63,39.66,1.995,877.1949
03/01/2020 13:00,34851,581.7,484.7,208.7,25.04,36.86,1.464,876.8112
03/01/2020 13:10,34852,709.4,536.9,204.5,25.12,36.11,2.656,876.9049
03/01/2020 13:20,34853,509.8,490.6,233.3,25.18,33.97,1.952,876.6195
03/01/2020 13:30,34854,492.3,535.8,278.2,25.57,33.66,1.962,876.514
03/01/2020 13:40,34855,111,404.5,314.6,25.55,33.83,2.115,876.4973
03/01/2020 13:50,34856,185.9,493.6,362.8,25.13,33.56,2.15,876.3768
03/01/2020 14:00,34857,424.2,577.8,320.5,25.75,32.4,1.613,876.0098
03/01/2020 14:10,34858,333.3,507.3,279.1,25.98,32.88,2.007,875.8706
03/01/2020 14:20,34859,240.9,487.2,294.2,25.55,31.17,1.6,875.7734
03/01/2020 14:30,34860,457.2,631.7,304,26.05,31.28,2.433,875.9797
03/01/2020 14:40,34861,361.2,502.7,235.2,26.38,31,1.803,875.6898
03/01/2020 14:50,34862,298.3,472.3,239,26.07,30.73,2.68,875.6978
03/01/2020 15:00,34863,35.55,301.6,242.2,25.72,31.75,1.996,875.88
03/01/2020 15:10,34864,104.1,358.7,254.5,25.74,32.2,1.769,875.5773
03/01/2020 15:20,34865,6.547,255.6,230.3,25.41,33.12,1.826,875.3996
03/01/2020 15:30,34866,54.98,277.4,218.9,24.82,33.29,2.069,875.5559
03/01/2020 15:40,34867,31.91,250.4,209.8,25.39,33.87,1.82,875.5346
03/01/2020 15:50,34868,89.5,308.7,226.8,25.3,36.49,2.738,875.4877
03/01/2020 16:00,34869,141.3,324.2,216.6,25.52,36.15,2.507,875.5223
03/01/2020 16:10,34870,119,293.1,201.3,25.33,37.78,3.198,875.6497
03/01/2020 16:20,34871,111.3,274.4,191.4,25.44,36.83,1.918,875.5115
03/01/2020 16:30,34872,11.58,200.1,172.4,25.37,37.68,2.29,875.6549
03/01/2020 16:40,34873,74.37,219.6,164,25.33,38.09,1.734,875.7622
03/01/2020 16:50,34874,95,208.7,153.5,25.64,37.41,1.371,875.8315
03/01/2020 17:00,34875,263.6,229.6,118.9,25.86,37.17,2.266,875.7842
03/01/2020 17:10,34876,148.4,154.6,92,25.73,37.85,1.23,876.0391
03/01/2020 17:20,34877,236.6,167,90.5,25.49,38.13,1.754,875.9356
03/01/2020 17:30,34878,391.5,190.3,91.8,25.74,37.89,2.462,876.1543
03/01/2020 17:40,34879,271.5,123.4,64.31,25.51,37.48,2.144,876.2321
03/01/2020 17:50,34880,8.24,50.37,40.87,25.55,39.25,1.139,876.4608
03/01/2020 18:00,34881,5.372,22.47,17.98,24.64,40.17,1.875,876.4807
03/01/2020 18:10,34882,0,6.415,3.788,24.29,41.13,0.57,876.4707
03/01/2020 18:20,34883,0,1.153,0.015,23.96,42.93,0.292,876.6387
03/01/2020 18:30,34884,0,0,0,23.61,42.08,1.637,876.8844
03/01/2020 18:40,34885,0,0,0,23.52,42.83,0.739,876.9771
03/01/2020 18:50,34886,0,0,0,23.29,45.63,0.003,877.1833
03/01/2020 19:00,34887,0,0,0,22.67,47.47,0.137,877.415
03/01/2020 19:10,34888,0.165,0,0,22.44,45.29,1.22,877.6575
03/01/2020 19:20,34889,0.161,0,0,22.31,50.6,1.791,877.607
03/01/2020 19:30,34890,0.045,0,0,21.09,47.91,2.644,878.1995
03/01/2020 19:40,34891,0.024,0,0,20.82,55.17,3.081,878.209
03/01/2020 19:50,34892,0,0,0,19.96,54.05,2.783,878.3479
03/01/2020 20:00,34893,0,0,0,20.07,54.15,1.436,878.4222
03/01/2020 20:10,34894,0.005,0,0,20.09,54.22,1.855,878.4221
03/01/2020 20:20,34895,0,0,0,19.56,57.69,2.256,878.6349
03/01/2020 20:30,34896,0,0,0,19.16,57.22,2.408,878.6766
03/01/2020 20:40,34897,0,0,0,19.05,58.72,2.035,878.8149
03/01/2020 20:50,34898,0,0,0,18.83,57.86,2.266,878.7658
03/01/2020 21:00,34899,0.03,0,0,18.96,57.97,2.073,879.15
03/01/2020 21:10,34900,0.031,0,0,18.79,57.39,1.702,879.2239
03/01/2020 21:20,34901,0.196,0,0,18.9,59.02,2,879.1656
03/01/2020 21:30,34902,0,0,0,18.6,59.36,1.851,879.208
03/01/2020 21:40,34903,0,0,0,18.41,60.08,1.798,879.4937
03/01/2020 21:50,34904,0,0,0,18.2,60.32,1.965,879.4039
03/01/2020 22:00,34905,0.219,0,0,18.34,58.85,1.934,879.7136
03/01/2020 22:10,34906,0.249,0,0,18.49,56.23,1.669,879.69
03/01/2020 22:20,34907,0.228,0,0,18.59,59.77,1.798,879.7714
03/01/2020 22:30,34908,0,0,0,17.9,59.53,1.53,879.7802
03/01/2020 22:40,34909,0.231,0,0,18.13,58.34,1.995,879.8699
03/01/2020 22:50,34910,0.338,0,0,18.28,58.54,2.019,879.8615
03/01/2020 23:00,34911,0.31,0,0,18.49,56.94,1.61,879.8693
03/01/2020 23:10,34912,0.043,0,0,18.33,57.76,1.112,879.7551
03/01/2020 23:20,34913,0.18,0,0,18.26,57.62,1.408,879.7471
03/01/2020 23:30,34914,0.115,0,0,18.3,56.02,0.925,879.632
03/01/2020 23:40,34915,0.355,0,0,18.52,53.81,1.797,879.3708
03/01/2020 23:50,34916,0.258,0,0,18.69,53.47,1.554,879.4686
04/01/2020 00:00,34917,0.071,0,0,18.58,53.3,1.11,879.3134
04/01/2020 00:10,34918,0.125,0,0,18.15,55.96,2.576,879.1907
04/01/2020 00:20,34919,0.167,0,0,18.07,55.72,2.611,879.1747
04/01/2020 00:30,34920,0.071,0,0,18.12,55,2.293,879.0847
04/01/2020 00:40,34921,0.294,0,0,18.09,56.26,2.508,879.3549
04/01/2020 00:50,34922,0.037,0,0,17.89,57.15,1.154,879.3865
04/01/2020 01:00,34923,0,0,0,17.75,59.94,0.646,879.1502
04/01/2020 01:10,34924,0.248,0,0,17.54,58.48,2.239,879.363
04/01/2020 01:20,34925,0.174,0,0,17.84,59.33,1.74,879.5507
04/01/2020 01:30,34926,0,0,0,17.54,60.32,0.507,879.518
04/01/2020 01:40,34927,0,0,0,17.19,62.4,0.344,879.7475
04/01/2020 01:50,34928,0,0,0,16.82,64.51,1.223,879.7143
04/01/2020 02:00,34929,0.003,0,0,16.6,64.3,0.87,879.657
04/01/2020 02:10,34930,0.013,0,0,16.45,65.63,1.383,879.6897
04/01/2020 02:20,34931,0,0,0,16.12,65.12,1.523,879.5385
04/01/2020 02:30,34932,0.188,0,0,16.31,64.71,1.86,879.7518
04/01/2020 02:40,34933,0.064,0,0,16.18,68.39,1.621,879.5367
04/01/2020 02:50,34934,0.136,0,0,15.75,66.15,2.165,879.7929
04/01/2020 03:00,34935,0.037,0,0,15.39,69.15,2.59,879.6979
04/01/2020 03:10,34936,0.165,0,0,15.56,69.35,2.605,879.8454
04/01/2020 03:20,34937,0.086,0,0,15.29,67.93,2.921,879.7446
04/01/2020 03:30,34938,0.325,0,0,15.74,63.73,2.473,879.7659
04/01/2020 03:40,34939,0.043,0,0,15.56,69.94,1.037,880.0566
04/01/2020 03:50,34940,0.026,0,0,14.67,70.11,1.461,880.0204
04/01/2020 04:00,34941,0,0,0,14.82,72.15,1.326,879.9415
04/01/2020 04:10,34942,0.317,0,0,14.95,67.89,1.684,879.9018
04/01/2020 04:20,34943,0.393,0,0,15.63,65.75,2.001,880.1635
04/01/2020 04:30,34944,0.121,0,0,15.19,70.01,2.37,880.2864
04/01/2020 04:40,34945,0.132,0,0,14.71,67.01,2.496,880.319
04/01/2020 04:50,34946,0.235,0,0,15.01,67.01,2.568,880.3348
04/01/2020 05:00,34947,0.132,0,0,14.82,69.33,2.484,880.3276
04/01/2020 05:10,34948,0.009,0,0,14.43,68.03,2.51,880.4249
04/01/2020 05:20,34949,0.335,0,0,14.66,63.33,3.294,880.5488
04/01/2020 05:30,34950,0.139,0,0,14.76,66.46,2.99,880.8756
04/01/2020 05:40,34951,0.036,0,0,14.31,64.76,1.769,881.0796
04/01/2020 05:50,34952,0.155,0,0,14.57,63.91,1.426,881.1859
04/01/2020 06:00,34953,0.153,0,0,14.6,60.97,1.472,881.0719
04/01/2020 06:10,34954,0.21,0,0,14.55,64.01,1.964,881.3496
04/01/2020 06:20,34955,0.03,0,0,13.91,64.89,1.708,881.4071
04/01/2020 06:30,34956,0.28,0,0,14.22,60.91,2.373,881.2587
04/01/2020 06:40,34957,0.207,0,0,14.37,60.7,1.787,881.2933
04/01/2020 06:50,34958,0.214,0,0,14.45,56.58,1.486,881.7133
04/01/2020 07:00,34959,0.393,0,0,15.02,54.43,1.248,881.801
04/01/2020 07:10,34960,0.328,0,0,15.25,55.79,0.736,881.6686
04/01/2020 07:20,34961,0.112,1.848,0.644,15.1,54.3,0.013,881.6697
04/01/2020 07:30,34962,25.33,10.04,6.332,15.08,53.27,0,882.0444
04/01/2020 07:40,34963,234.2,36.44,13.92,15.49,53.07,0.035,882.1476
04/01/2020 07:50,34964,353.8,67.28,20.69,15.44,56.24,1.022,882.2141
04/01/2020 08:00,34965,438.5,98.7,26.04,15.75,54.33,0.496,882.4966
04/01/2020 08:10,34966,502.7,131.8,31.04,16.04,54.26,1.074,882.4704
04/01/2020 08:20,34967,558,167.5,35.01,16.43,54.87,1.171,882.8449
04/01/2020 08:30,34968,601.1,204.6,38.28,16.92,54.05,0.538,882.8852
04/01/2020 08:40,34969,640.2,246.9,41.27,17.54,52.89,1.216,883.3651
04/01/2020 08:50,34970,673.9,289.3,43.72,18.1,52.68,1.317,883.3514
04/01/2020 09:00,34971,694.3,326.8,46.41,18.79,51.7,0.634,883.527
04/01/2020 09:10,34972,712.8,363.5,48.83,19.88,49.55,0.751,883.4453
04/01/2020 09:20,34973,731.1,400.7,52.17,20.22,49.79,1.269,883.7376
04/01/2020 09:30,34974,750.8,436.3,55.16,20.38,49.51,1.5,883.4194
04/01/2020 09:40,34975,769.6,470.4,57.51,20.45,46.31,1.3,883.8867
04/01/2020 09:50,34976,779.7,501.7,61.05,20.63,47.33,1.849,884.0655
04/01/2020 10:00,34977,775.2,523.7,64.43,20.61,45.63,1.951,884.0622
04/01/2020 10:10,34978,804,556.6,62.44,21.13,46.65,1.866,883.6682
04/01/2020 10:20,34979,820,581.7,62.24,21.19,45.97,2.667,883.8244
04/01/2020 10:30,34980,829,598.9,64.53,21.24,44.37,3.045,883.6891
04/01/2020 10:40,34981,840,609.3,65.9,21.65,42.22,2.991,883.992
04/01/2020 10:50,34982,840,604.7,66.85,22.31,40.52,2.915,883.8738
04/01/2020 11:00,34983,839,594.5,69.38,22.35,41.2,3.212,883.5587
04/01/2020 11:10,34984,858,586.1,69.05,22.65,39.53,2.784,883.4717
04/01/2020 11:20,34985,859,566.6,71.31,22.59,41.67,2.509,883.2888
04/01/2020 11:30,34986,859,552.7,79.52,22.58,40.92,2.587,883.2876
04/01/2020 11:40,34987,839,544,102.6,23.04,40.62,1.885,883.1368
04/01/2020 11:50,34988,572.7,456.1,149.6,23.28,40.07,2.087,882.9108
04/01/2020 12:00,34989,587.3,467.6,166.3,23.71,38.57,2.025,882.7408
04/01/2020 12:10,34990,564.5,450.7,175.6,23.93,38.16,1.352,882.6262
04/01/2020 12:20,34991,842,505.2,128.7,24.99,36.35,1.463,882.3305
04/01/2020 12:30,34992,850,467.7,94.9,25.32,35.5,1.711,882.1749
04/01/2020 12:40,34993,877,476.6,97.9,25.35,36.05,1.423,881.7722
04/01/2020 12:50,34994,857,453.1,85.5,24.99,34.48,0.953,881.5778
04/01/2020 13:00,34995,877,463.8,85.1,25.32,34.82,1.755,881.4418
04/01/2020 13:10,34996,721.6,443,118.2,26.16,33.22,1.54,880.9976
04/01/2020 13:20,34997,671.8,464.8,153.8,25.73,32.84,1.708,880.9795
04/01/2020 13:30,34998,823,490.2,113.4,25.7,31.48,1.749,880.808
04/01/2020 13:40,34999,861,489,84.8,26.28,31.27,0.849,880.6636
04/01/2020 13:50,35000,841,496.7,85.2,27.16,29.78,0.896,880.476
04/01/2020 14:00,35001,837,516.7,86.9,26.79,31.34,1.405,879.9949
04/01/2020 14:10,35002,828,525.3,78.13,26.66,30.52,1.317,879.962
04/01/2020 14:20,35003,838,548.9,74.52,27.58,29.19,1.608,879.9151
04/01/2020 14:30,35004,850,572.5,69.2,27.93,29.94,1.472,879.6629
04/01/2020 14:40,35005,859,597.3,65.77,26.24,29.33,1.77,879.6022
04/01/2020 14:50,35006,861,608.1,62.34,27.39,27.63,1.2,879.2667
04/01/2020 15:00,35007,860,616.4,62.11,28.21,26.37,1.435,879.203
04/01/2020 15:10,35008,845,610.2,63.53,27.89,27.76,1.53,879.4897
04/01/2020 15:20,35009,824,592.7,63.65,27.42,26.64,1.237,879.2826
04/01/2020 15:30,35010,797.3,565.9,66.39,27.93,26.98,1.551,879.1682
04/01/2020 15:40,35011,765.5,532.8,69.95,28.04,26.03,1.245,878.7589
04/01/2020 15:50,35012,727.2,495.7,72.73,28.72,25.99,1.364,878.8172
04/01/2020 16:00,35013,697.9,460.1,73.08,29.17,24.73,0.577,878.9153
04/01/2020 16:10,35014,661.8,425.8,73.65,28.91,26.33,0.945,878.9224
04/01/2020 16:20,35015,605.2,381,74.97,28.23,26.44,1.571,878.8687
04/01/2020 16:30,35016,591.7,353,73.96,28.51,27.36,0.88,878.9201
04/01/2020 16:40,35017,547.8,312.9,72.43,27.48,28.21,1.328,878.8843
04/01/2020 16:50,35018,502.1,271.6,70.67,27.64,27.05,0.667,879.0304
04/01/2020 17:00,35019,264.9,157.7,53.85,27.75,28.48,0.686,878.7647
04/01/2020 17:10,35020,94.3,82.6,40.13,26.82,29.77,1.52,878.74
04/01/2020 17:20,35021,221.6,122.6,52.73,26.52,29.57,0.981,878.5897
04/01/2020 17:30,35022,211,124,66.98,26.89,29.03,2.019,878.6362
04/01/2020 17:40,35023,119.7,76.43,48.01,26.65,30.05,2.047,878.9275
04/01/2020 17:50,35024,34.75,31.81,22.2,26.17,30.63,2.003,879.0988
04/01/2020 18:00,35025,34.48,15.86,9.3,25.7,31.11,1.806,878.9656
04/01/2020 18:10,35026,13.51,9.87,6.08,25.53,32.2,1.603,879.1743
04/01/2020 18:20,35027,0.001,1.347,0.47,25.15,32.44,1.167,879.0954
04/01/2020 18:30,35028,0,0,0,24.84,33.22,1.385,879.3665
04/01/2020 18:40,35029,0,0,0,24.56,33.32,1.213,879.3249
04/01/2020 18:50,35030,0,0,0,24,37.11,1.606,879.4916
04/01/2020 19:00,35031,0,0,0,22.88,43.31,2.329,879.5455
04/01/2020 19:10,35032,0,0,0,21.87,44.06,2.56,879.6241
04/01/2020 19:20,35033,0,0,0,21.44,44.88,2.591,879.5355
04/01/2020 19:30,35034,0,0,0,21.13,45.9,2.604,879.8252
04/01/2020 19:40,35035,0,0,0,20.88,46.07,3.071,879.9913
04/01/2020 19:50,35036,0.046,0,0,21.04,43.69,3.14,880.3684
04/01/2020 20:00,35037,0.281,0,0,21.55,41.34,2.823,880.4343
04/01/2020 20:10,35038,0.396,0,0,22.3,38.58,2.953,880.5651
04/01/2020 20:20,35039,0.303,0,0,22.43,37.08,3.121,880.7775
04/01/2020 20:30,35040,0.386,0,0,22.54,36.19,4.405,880.6301
04/01/2020 20:40,35041,0.121,0,0,22.53,35.61,3.926,880.6631
04/01/2020 20:50,35042,0.047,0,0,22.47,36.26,3.665,880.9001
04/01/2020 21:00,35043,0.037,0,0,22.26,36.8,3.865,880.9988
04/01/2020 21:10,35044,0.094,0,0,22.22,36.33,3.674,881.2438
04/01/2020 21:20,35045,0.092,0,0,22.29,35.99,3.001,881.1862
04/01/2020 21:30,35046,0.027,0,0,22.18,38.03,1.835,881.4649
04/01/2020 21:40,35047,0,0,0,21.47,40.38,1.692,881.686
04/01/2020 21:50,35048,0,0,0,21.08,39.67,1.494,881.8247
04/01/2020 22:00,35049,0.02,0,0,21.24,39.63,1.059,881.6935
04/01/2020 22:10,35050,0.117,0,0,21.1,38.78,1.064,881.889
04/01/2020 22:20,35051,0.189,0,0,21.11,39.67,1.364,882.0137
04/01/2020 22:30,35052,0.022,0,0,20.75,39.6,1.241,882.315
04/01/2020 22:40,35053,0.043,0,0,20.6,39.7,1.829,882.3476
04/01/2020 22:50,35054,0.29,0,0,20.93,37.79,1.821,882.2574
04/01/2020 23:00,35055,0.004,0,0,20.74,40.96,0.69,882.2413
04/01/2020 23:10,35056,0,0,0,20.09,41.37,0.381,882.4713
04/01/2020 23:20,35057,0,0,0,19.7,46.92,1.572,882.5193
04/01/2020 23:30,35058,0,0,0,19.01,48.76,2.493,882.5442
04/01/2020 23:40,35059,0.005,0,0,18.83,49.21,2.751,882.6013
04/01/2020 23:50,35060,0.005,0,0,18.69,49.51,2.525,882.4704
05/01/2020 00:00,35061,0,0,0,18.39,50.64,1.863,882.5358
05/01/2020 00:10,35062,0,0,0,18.17,51.59,1.919,882.3396
05/01/2020 00:20,35063,0,0,0,17.92,52.62,2.059,882.6751
05/01/2020 00:30,35064,0,0,0,17.63,54.66,2.161,882.6503
05/01/2020 00:40,35065,0,0,0,17.39,55.27,2.789,882.7897
05/01/2020 00:50,35066,0.018,0,0,17.26,55.38,3.056,882.8218
05/01/2020 01:00,35067,0,0,0,17.15,55.27,2.731,882.6993
05/01/2020 01:10,35068,0.014,0,0,17,55.89,2.433,882.8228
05/01/2020 01:20,35069,0,0,0,16.65,56.98,1.979,883.0345
05/01/2020 01:30,35070,0,0,0,16.33,58.14,2.44,882.9368
05/01/2020 01:40,35071,0.001,0,0,16.05,57.86,2.591,883.0756
05/01/2020 01:50,35072,0,0,0,15.92,57.73,3.005,882.9214
05/01/2020 02:00,35073,0.016,0,0,15.94,57.12,2.46,882.958
05/01/2020 02:10,35074,0.012,0,0,15.78,57.05,2.246,883.0267
05/01/2020 02:20,35075,0.028,0,0,15.71,56.78,1.972,882.8851
05/01/2020 02:30,35076,0,0,0,15.53,57.67,1.668,882.9192
05/01/2020 02:40,35077,0,0,0,15.32,59.3,1.81,882.9651
05/01/2020 02:50,35078,0,0,0,14.83,62.75,1.943,883.0977
05/01/2020 03:00,35079,0,0,0,14.35,65,2.153,883.1093
05/01/2020 03:10,35080,0,0,0,14.17,64.49,2.409,883.0399
05/01/2020 03:20,35081,0.001,0,0,13.97,64.08,2.738,883.0248
05/01/2020 03:30,35082,0.002,0,0,14.01,63.09,2.253,882.9855
05/01/2020 03:40,35083,0.167,0,0,14.17,61.15,2.254,882.8546
05/01/2020 03:50,35084,0.023,0,0,14.26,60.98,1.711,882.9561
05/01/2020 04:00,35085,0.012,0,0,14.23,61.11,0.788,882.9059
05/01/2020 04:10,35086,0.015,0,0,14.1,62.51,0.275,882.9734
05/01/2020 04:20,35087,0.094,0,0,14.06,63.84,0.207,883.0779
05/01/2020 04:30,35088,0.003,0,0,13.63,63.19,0.935,883.002
05/01/2020 04:40,35089,0.028,0,0,13.56,64.38,0.498,883.0977
05/01/2020 04:50,35090,0.317,0,0,13.43,63.53,1.514,883.2001
05/01/2020 05:00,35091,0.376,0,0,13.44,65.03,2.026,883.373
05/01/2020 05:10,35092,0.024,0,0,12.99,63.16,2.17,883.175
05/01/2020 05:20,35093,0.393,0,0,13.51,61.35,2.849,883.2076
05/01/2020 05:30,35094,0.393,0,0,13.69,60.74,3.555,883.6301
05/01/2020 05:40,35095,0.367,0,0,13.78,60.53,3.546,883.4543
05/01/2020 05:50,35096,0.11,0,0,13.64,59.72,3.228,883.3557
05/01/2020 06:00,35097,0.032,0,0,13.48,59.24,2.871,883.4014
05/01/2020 06:10,35098,0.106,0,0,13.55,59.34,2.723,883.4241
05/01/2020 06:20,35099,0.205,0,0,13.55,59.17,2.803,883.1095
05/01/2020 06:30,35100,0.051,0,0,13.52,58.86,2.383,883.475
05/01/2020 06:40,35101,0,0,0,13.39,59.75,1.9,883.4267
05/01/2020 06:50,35102,0.041,0,0,13.25,59.34,2.086,883.4966
05/01/2020 07:00,35103,0.241,0,0,13.14,63.4,2.183,883.775
05/01/2020 07:10,35104,0,0,0,12.27,66.6,1.448,883.888
05/01/2020 07:20,35105,0.041,1.354,0.805,12.04,63.94,0.622,884.1481
05/01/2020 07:30,35106,6.688,9.89,8.4,12.27,62.54,1.658,884.254
05/01/2020 07:40,35107,102.6,30.06,18.51,12.21,63.5,1.883,884.2318
05/01/2020 07:50,35108,197.7,56.26,28.48,12.71,58.15,2.264,884.0593
05/01/2020 08:00,35109,278.5,85.8,36.93,13.44,57.94,1.984,884.3287
05/01/2020 08:10,35110,347.5,117.9,44.01,13.43,59.07,2.031,884.7454
05/01/2020 08:20,35111,407.8,152,51.03,13.92,55.59,1.83,884.8078
05/01/2020 08:30,35112,462.5,189.6,56.96,14.7,53.85,1.738,885.0297
05/01/2020 08:40,35113,501.8,226.9,61.06,15.26,52.83,0.969,885.0656
05/01/2020 08:50,35114,532.4,263.5,65.32,16.16,50.44,0.35,885.0134
05/01/2020 09:00,35115,577.5,305.5,68.32,17.27,47.61,0.775,884.949
05/01/2020 09:10,35116,613.7,346.9,71.49,17.47,46.01,1.205,885.0579
05/01/2020 09:20,35117,637.4,383.3,73.78,17.5,44.71,1.679,885.1576
05/01/2020 09:30,35118,657.1,415.2,76.77,17.58,44.68,1.722,885.318
05/01/2020 09:40,35119,684.8,454.5,77.92,17.64,44.81,1.865,885.3897
05/01/2020 09:50,35120,708.5,482.2,79.06,18.24,42.6,1.295,885.2438
05/01/2020 10:00,35121,735.8,519.1,80.6,18.34,41.27,1.622,885.5378
05/01/2020 10:10,35122,749.7,544.8,81.9,19.21,41.64,1.553,885.423
05/01/2020 10:20,35123,757.7,567.1,84.2,18.46,40.18,1.41,885.2022
05/01/2020 10:30,35124,768,582.4,85.6,19.87,38.13,0.819,885.3492
05/01/2020 10:40,35125,776.7,595.1,87.8,19.07,41.78,2.491,884.8177
05/01/2020 10:50,35126,786.8,594.2,88.1,19.35,39.22,1.074,884.866
05/01/2020 11:00,35127,796.5,589.8,89.4,19.9,37.21,1.452,884.6788
05/01/2020 11:10,35128,805,578.2,90.2,19.94,38.51,1.277,884.4097
05/01/2020 11:20,35129,809,560.2,90.9,20.63,36.12,1.874,884.5475
05/01/2020 11:30,35130,811,541.8,93.2,20.07,37.55,1.618,884.4496
05/01/2020 11:40,35131,815,522,94.7,20.68,36.19,1.613,884.0492
05/01/2020 11:50,35132,816,504.3,96.2,21.25,34.59,1.621,883.9835
05/01/2020 12:00,35133,814,489.3,98.8,21.42,35.27,1.129,883.9394
05/01/2020 12:10,35134,816,472.8,99.6,21.49,33.77,1.274,883.4612
05/01/2020 12:20,35135,817,466.6,100.1,22.54,33.74,1.446,883.2543
05/01/2020 12:30,35136,819,460.9,99.7,22.08,35,1.495,882.9723
05/01/2020 12:40,35137,821,455.9,99.5,22.1,34.59,1.465,882.8255
05/01/2020 12:50,35138,822,454.2,99.3,22.63,32.51,1.478,882.7189
05/01/2020 13:00,35139,823,454.2,97.8,22.54,33.36,1.262,882.1352
05/01/2020 13:10,35140,826,457.2,96.7,23.13,32.47,1.386,882.0524
05/01/2020 13:20,35141,826,463.9,96,23.01,33.08,1.565,881.5573
05/01/2020 13:30,35142,825,471.6,95.2,22.91,33.35,1.41,881.4957
05/01/2020 13:40,35143,825,482.2,94.2,23.63,31.28,1.398,881.0859
05/01/2020 13:50,35144,824,499.2,95.6,24.19,31.24,2.009,880.9608
05/01/2020 14:00,35145,820,515.2,95,24.17,31.65,1.4,880.732
05/01/2020 14:10,35146,809,527.6,92.1,24.32,30.8,0.735,880.7377
05/01/2020 14:20,35147,811,551,91.6,25.1,31.04,1.827,880.4031
05/01/2020 14:30,35148,796.5,564.3,88.7,24.32,31.45,1.841,880.2371
05/01/2020 14:40,35149,795.4,579.3,87.2,24.88,30.42,1.238,880.2673
05/01/2020 14:50,35150,792.9,589.4,84.8,25.29,29.3,0.755,880.051
05/01/2020 15:00,35151,787.8,595.3,83,25.45,29.98,2.024,879.4863
05/01/2020 15:10,35152,777,586.3,80.1,25.45,29.88,1.14,879.2761
05/01/2020 15:20,35153,764.6,573.9,79.85,25.59,29.88,1.741,879.1611
05/01/2020 15:30,35154,745.3,547.5,77.68,25.76,29.13,1.16,879.0269
05/01/2020 15:40,35155,743.9,528.4,75.16,25.9,30.11,1.666,878.7754
05/01/2020 15:50,35156,737.7,503,72.63,25.7,28.99,1.745,878.7725
05/01/2020 16:00,35157,730,475.4,69.37,25.9,28.38,1.695,878.7302
05/01/2020 16:10,35158,719,445.7,66,26.09,28.72,2.191,878.7179
05/01/2020 16:20,35159,701.6,412.1,62.93,25.68,29.44,2.113,878.8754
05/01/2020 16:30,35160,680.9,375.7,60.17,26.15,28.96,1.759,878.975
05/01/2020 16:40,35161,658.8,342.6,58.87,25.93,29.54,2.354,878.807
05/01/2020 16:50,35162,629.3,301.6,56.53,26.45,28.28,0.644,879.0558
05/01/2020 17:00,35163,591.5,258.2,52.46,26.85,28.17,1.219,879.087
05/01/2020 17:10,35164,553.1,216.5,47.24,26.47,28.41,1.823,878.8315
05/01/2020 17:20,35165,502.7,174.1,42.16,26.47,28.86,1.229,879.03
05/01/2020 17:30,35166,441,136.6,36.78,26.43,29.34,1.082,878.9152
05/01/2020 17:40,35167,320.1,92.1,29.18,25.86,31.31,1.431,878.9817
05/01/2020 17:50,35168,293.6,71.22,24.2,25.6,31.55,0.681,879.0663
05/01/2020 18:00,35169,190.9,41.54,17.59,25.24,31.99,1.347,879.3207
05/01/2020 18:10,35170,26.8,12.85,8.53,24.83,33.08,0.249,879.4794
05/01/2020 18:20,35171,0,1.596,0.977,24,35.54,0,879.4176
