TOA5,ESOLMET-IER,CR1000,23644,CR1000.Std.16,CPU:ESTACION_IER_07_MZO_2017.CR1,44971,TablaGeneral,,
TIMESTAMP,RECORD,I_dir_Avg,I_glo_Avg,I_dif_Avg,I_uv_Avg,AirTC_Avg,RH,WS_ms_Avg,CS106_PB_Avg
TS,RN,W/m2,W/m2,W/m2,W/m2,?C,%,m/s,mbar
,,Avg,Avg,Avg,Avg,Avg,Smp,Avg,Avg
,,,,,,,,,
03/01/2017 04:00,313,0.062,0.001,0.055,0.002,17.15,NAN,0.059,876.0535
03/01/2017 04:10,314,0.285,0.347,0.325,0.003,17.35,NAN,1.831,876.2255
03/01/2017 04:20,315,0.117,0.179,0.32,0.003,17.59,NAN,2.074,876.2516
03/01/2017 04:30,316,0,0.001,0.276,0.003,17.06,NAN,2.076,876.2627
03/01/2017 04:40,317,0,0,0.143,0.002,17.13,NAN,1.766,876.4577
03/01/2017 04:50,318,0,0.002,0.237,0.002,16.94,NAN,1.764,876.4978
03/01/2017 05:00,319,0,0.025,0.114,0.002,16.99,NAN,1.33,876.606
03/01/2017 05:10,320,0.001,0.252,0.107,0.003,17.03,NAN,1.391,876.6284
03/01/2017 05:20,321,0,0.308,0.325,0.001,16.87,NAN,1.565,875
03/01/2017 05:30,322,0.001,0.344,0.187,0.003,16.98,NAN,1.739,877.0903
03/01/2017 05:40,323,0.126,0.238,0.161,0.003,16.93,NAN,1.658,877.0494
03/01/2017 05:50,324,0.317,0.312,0.264,0.003,17,NAN,2.046,877.1412
03/01/2017 06:00,325,0,0.096,0.205,0.002,16.6,NAN,2.074,877.0847
03/01/2017 06:10,326,0,0.001,0.06,0.003,16.32,NAN,2.391,877.2295
03/01/2017 06:20,327,0.005,0.05,0.325,0.002,16.63,NAN,2.152,780.0724
03/01/2017 06:30,328,0,0,0.021,0.004,16.21,NAN,2.316,805.9858
03/01/2017 06:40,329,0,0.208,0.021,0.003,16.08,NAN,2.294,877.4826
03/01/2017 06:50,330,0.109,0.176,0.224,0.005,15.94,NAN,2.119,877.4559
03/01/2017 07:00,331,0.427,0.465,0.528,0.019,16.46,NAN,2.689,877.5552
03/01/2017 07:10,332,1.077,2.357,2.324,0.054,16.43,NAN,2.711,877.6937
03/01/2017 07:20,333,0.652,6.337,5.726,0.221,16.39,NAN,2.474,877.7397
03/01/2017 07:30,334,28.68,17.79,13.67,0.53,16.03,NAN,1.886,877.7503
03/01/2017 07:40,335,117.5,38.45,22.97,0.979,15.87,NAN,2.041,877.8872
03/01/2017 07:50,336,212.7,65.71,32.09,1.511,16.09,NAN,1.516,878.1641
03/01/2017 08:00,337,297.5,96.3,40.26,2.098,16.28,NAN,1.783,878.0569
03/01/2017 08:10,338,363.3,127.7,47.4,2.72,16.94,NAN,1.998,878.139
03/01/2017 08:20,339,423.1,161.2,53.98,3.375,18.28,NAN,0.976,878.3837
03/01/2017 08:30,340,500.7,210,61.99,4.319,18.97,NAN,0.987,803.3759
03/01/2017 08:40,341,528.3,232.9,65.57,4.791,19.74,NAN,0.384,878.8312
03/01/2017 08:50,342,554.5,263,70.69,5.456,22.04,NAN,0,878.8722
03/01/2017 09:00,343,580.8,296.7,75.86,6.129,22.76,NAN,0.404,878.8552
03/01/2017 09:10,344,606.8,333.9,80.6,6.827,20.97,NAN,1.022,878.8563
03/01/2017 09:20,345,638.7,371.5,84.5,7.603,21.37,NAN,0.335,879.0106
03/01/2017 09:30,346,656,401.7,88.9,8.32,22.57,NAN,0.133,878.9377
03/01/2017 09:40,347,670,433.3,91.9,9.08,22.97,NAN,0.443,879.0603
03/01/2017 09:50,348,643.3,442.6,93.3,9.54,23.37,NAN,0.783,878.9944
03/01/2017 10:00,349,677.4,480.3,97.2,10.35,23.06,NAN,1.357,878.9782
03/01/2017 10:10,350,722.4,522.9,98.2,11.28,22.95,NAN,1.742,879.011
03/01/2017 10:20,351,731,545.6,99.1,11.89,23.07,NAN,1.87,878.9014
03/01/2017 10:30,352,754,576.6,101.8,12.53,23.27,0.068,1.888,878.9459
03/01/2017 10:40,353,750.9,593.3,105.3,12.84,23.16,0.511,2.165,878.8649
03/01/2017 10:50,354,716.1,592.4,112.7,12.51,23.44,0.818,2.161,878.8426
03/01/2017 11:00,355,715.7,608.1,116.7,13.02,23.79,1.158,2.33,878.6903
03/01/2017 11:10,356,727.3,628.3,119.5,13.79,24.36,1.363,1.96,878.5594
03/01/2017 11:20,357,739.1,650.2,122.7,14.41,24.12,1.635,1.891,878.4636
03/01/2017 11:30,358,721.5,650.7,124.2,14.46,24.36,2.078,1.783,878.2974
03/01/2017 11:40,359,747.1,679.1,126.7,15,24.51,2.521,2.024,878.1401
03/01/2017 11:50,360,766.6,700.5,127,15.47,24.81,2.862,2.521,877.8766
03/01/2017 12:00,361,771.2,709.8,127.1,15.86,25.27,3.237,2.195,877.6353
03/01/2017 12:10,362,773.4,715,126.5,16.02,25.68,3.475,2.488,877.3883
03/01/2017 12:20,363,776.1,721.4,127.1,16.19,25.49,3.782,2.887,877.4149
03/01/2017 12:30,364,789.2,732.8,127.7,16.41,25.77,4.19,2.652,877.1392
03/01/2017 12:40,365,789.5,734.2,128.4,16.39,25.98,4.259,3.295,876.8837
03/01/2017 12:50,366,792,736.2,130.3,16.43,25.8,4.599,2.453,876.7015
03/01/2017 13:00,367,790.6,733.2,132.2,16.37,26.64,5.042,2.112,876.4119
03/01/2017 13:10,368,787.4,729,131,16.22,26.19,4.94,2.717,876.3849
03/01/2017 13:20,369,779.3,718.3,131.7,15.94,26.76,5.212,1.549,876.059
03/01/2017 13:30,370,775.7,709.5,130.6,15.68,26.79,5.689,1.635,875.8102
03/01/2017 13:40,371,717.6,666.5,133.1,14.06,27.26,5.758,1.519,875.6673
03/01/2017 13:50,372,654.2,626.1,142.1,12.56,27.43,6.166,1.517,875.5402
03/01/2017 14:00,373,695.9,651.1,144.8,13.28,27.65,6.303,1.667,875.2935
03/01/2017 14:10,374,682,634.2,145.6,12.79,28.22,6.337,1.805,875.1309
03/01/2017 14:20,375,658.3,608.7,145,12.34,27.84,6.575,2.31,874.9057
03/01/2017 14:30,376,661.8,600,144.3,12.33,27.86,6.712,2.986,874.9329
03/01/2017 14:40,377,656.9,582.2,143,12.2,28.28,6.984,2.378,874.772
03/01/2017 14:50,378,638.1,556.3,141.5,11.66,28.41,6.848,2.523,874.6048
03/01/2017 15:00,379,645,550,143.1,11.56,28.34,6.643,2.568,874.5406
03/01/2017 15:10,380,639,532.7,144.1,11.27,28.38,7.393,1.109,874.4489
03/01/2017 15:20,381,567.1,483.3,145.7,10.46,28.55,7.188,2.217,874.3082
03/01/2017 15:30,382,288.5,322,138.1,8.31,28.69,7.052,1.691,874.2773
03/01/2017 15:40,383,366.7,367.8,155.5,8.44,28.45,7.393,1.805,874.1234
03/01/2017 15:50,384,531.6,455.5,174.9,9.18,29.09,7.665,1.752,874.0492
03/01/2017 16:00,385,500.6,411,159.9,8.45,29.46,7.393,1.885,874.0992
03/01/2017 16:10,386,472.5,364.1,139.9,7.403,28.93,7.188,1.679,874.0609
03/01/2017 16:20,387,462.9,334.9,129.7,6.689,29.13,7.461,1.722,874.0933
03/01/2017 16:30,388,425.8,293.8,117.9,5.953,29.3,7.529,1.372,874.1467
03/01/2017 16:40,389,354.7,236.5,100.8,5.048,29.47,7.597,0.791,873.9661
03/01/2017 16:50,390,350,213.9,92.4,4.397,28.67,7.052,1.641,874.0404
03/01/2017 17:00,391,336.5,191.9,86.5,3.837,28.73,6.984,1.366,874.0443
03/01/2017 17:10,392,247.7,139.8,70.11,3.125,28.73,7.325,0.814,873.9894
03/01/2017 17:20,393,253.8,127.6,65.19,2.574,28.72,6.643,0.934,873.8908
03/01/2017 17:30,394,168,94.2,56.39,2.099,28.39,6.439,0.767,873.8422
03/01/2017 17:40,395,72.28,55.59,39.49,1.602,27.88,5.962,0.689,873.8476
03/01/2017 17:50,396,44.92,36.42,27.42,1.115,27.47,5.655,0.236,873.8827
03/01/2017 18:00,397,35.11,28.75,21.87,0.687,27.33,5.315,0.173,874.0354
03/01/2017 18:10,398,1.079,11.88,10.01,0.348,27.04,4.838,0,874.0115
03/01/2017 18:20,399,0,2.218,2.107,0.135,26.49,4.225,0,874.1459
03/01/2017 18:30,400,0,0.567,0.325,0.03,25.86,3.544,0.176,874.1176
03/01/2017 18:40,401,0,0.087,0.041,0.013,25.23,3.135,1.583,874.1727
03/01/2017 18:50,402,0,0,0,0.002,24.66,2.556,2.143,874.2319
03/01/2017 19:00,403,0,0,0.021,0.001,23.98,2.181,3.045,874.3563
03/01/2017 19:10,404,0,0,0.071,0,23.66,1.636,3.105,874.4391
03/01/2017 19:20,405,0,0,0.081,0,22.9,1.465,3.124,874.6601
03/01/2017 19:30,406,0,0,0.054,0.001,22.78,0.954,2.861,874.8159
03/01/2017 19:40,407,0,0,0.008,0.001,22.36,0.784,2.78,874.8154
03/01/2017 19:50,408,0,0,0,0.001,21.9,0.341,2.239,874.8971
03/01/2017 20:00,409,0,0,0,0.001,21.6,0.239,1.977,874.9548
03/01/2017 20:10,410,0,0.001,0.16,0.002,21.6,0.17,1.931,875.1011
03/01/2017 20:20,411,0,0,0.048,0.002,21.49,NAN,2.25,875.1592
03/01/2017 20:30,412,0,0.001,0.274,0.002,21.18,NAN,2.734,875.2158
03/01/2017 20:40,413,0,0,0.279,0.002,21.26,NAN,2.163,875.3718
03/01/2017 20:50,414,0,0,0.31,0.002,21.22,NAN,2.239,875.4614
03/01/2017 21:00,415,0,0,0.036,0.002,21.03,NAN,1.733,875.4863
03/01/2017 21:10,416,0,0.004,0.072,0.002,20.94,NAN,1.318,875.6738
03/01/2017 21:20,417,0,0.013,0.291,0.002,21.09,NAN,1.964,875.6579
03/01/2017 21:30,418,0,0.093,0.148,0.005,21.08,NAN,2.188,875.8293
03/01/2017 21:40,419,0.263,0.141,0.043,0.003,21.05,NAN,1.716,875.9362
03/01/2017 21:50,420,0,0,0,0.001,20.7,NAN,1.261,876.075
03/01/2017 22:00,421,0,0,0.045,0.002,20.48,NAN,1.192,876.0579
03/01/2017 22:10,422,0,0.091,0.121,0.002,20.52,NAN,0.698,876.075
03/01/2017 22:20,423,0,0.205,0.183,0.003,20.43,NAN,1.785,876.0749
03/01/2017 22:30,424,0,0.114,0.21,0.002,20.05,NAN,2.241,876.0255
03/01/2017 22:40,425,0,0.001,0.065,0.002,19.69,NAN,2.195,876.1241
03/01/2017 22:50,426,0,0,0.088,0.002,19.49,NAN,1.274,876.2139
03/01/2017 23:00,427,0,0.133,0.262,0.002,19.83,NAN,1.489,876.1566
03/01/2017 23:10,428,0.031,0.133,0.216,0.003,19.59,NAN,2.463,876.2302
03/01/2017 23:20,429,0.198,0.103,0.321,0.002,19.85,NAN,2.686,876.0991
03/01/2017 23:30,430,0.535,0.004,0.003,0.003,19.78,NAN,1.173,876.3619
03/01/2017 23:40,431,0.112,0,0,0.003,19.32,NAN,0.659,876.4508
03/01/2017 23:50,432,0.334,0.113,0.219,0.001,19.62,NAN,0.344,876.5002
04/01/2017 00:00,433,0.069,0.19,0.263,0.001,19.78,NAN,1.326,876.4918
04/01/2017 00:10,434,0.056,0.182,0.285,0.005,19.5,NAN,2.369,876.4185
04/01/2017 00:20,435,0,0,0.26,0.004,19.45,NAN,1.484,876.5082
04/01/2017 00:30,436,0.03,0.213,0.307,0.003,19.21,NAN,2.3,794.1223
04/01/2017 00:40,437,0.258,0.034,0.276,0.004,19.56,NAN,1.871,876.4922
04/01/2017 00:50,438,0,0,0.175,0.003,19.14,NAN,1.881,876.3367
04/01/2017 01:00,439,0,0.043,0.177,0.002,19.44,NAN,1.139,876.4021
04/01/2017 01:10,440,0,0.018,0.131,0.003,19.29,NAN,1.42,876.4021
04/01/2017 01:20,441,0,0.102,0.3,0.002,19.36,NAN,1.661,876.4266
04/01/2017 01:30,442,0.003,0.047,0.238,0.003,18.89,NAN,2.366,876.4266
04/01/2017 01:40,443,0.067,0.179,0.325,0.001,19.76,NAN,1.639,876.5249
04/01/2017 01:50,444,0.313,0.309,0.305,0.005,20.38,NAN,2.563,876.3367
04/01/2017 02:00,445,0,0,0,0.006,18.59,NAN,2.405,876.5494
04/01/2017 02:10,446,0.031,0.126,0.238,0.001,18.99,NAN,2.533,876.2789
04/01/2017 02:20,447,0,0,0.005,0.005,18.56,NAN,1.748,834.7468
04/01/2017 02:30,448,0,0.018,0.184,0.001,18.2,NAN,2.253,876.4597
04/01/2017 02:40,449,0,0.002,0.074,0.002,18.61,NAN,1.26,876.3611
04/01/2017 02:50,450,0,0,0.1,0.002,18.28,NAN,1.243,876.3041
04/01/2017 03:00,451,0,0,0.112,0.002,17.96,NAN,1.78,876.2541
04/01/2017 03:10,452,0.116,0.217,0.226,0.001,18.04,NAN,2.035,876.1404
04/01/2017 03:20,453,0.228,0.16,0.138,0.004,18.21,NAN,2.311,876.3124
04/01/2017 03:30,454,0,0.043,0.196,0.002,17.37,NAN,2.798,876.2302
04/01/2017 03:40,455,0.045,0.173,0.325,0.003,18.31,NAN,2.581,876.1649
04/01/2017 03:50,456,0,0,0.217,0.002,18,NAN,2.708,876.1885
04/01/2017 04:00,457,0,0.003,0.052,0.003,17.25,NAN,2.536,876.2146
04/01/2017 04:10,458,0,0.056,0.232,0.003,17.71,NAN,2.42,876.3205
04/01/2017 04:20,459,0,0.001,0.171,0.004,17.27,NAN,2.799,876.2463
04/01/2017 04:30,460,0,0.037,0.196,0.002,17.19,NAN,2.67,876.3286
04/01/2017 04:40,461,0,0.059,0.172,0.003,17.27,NAN,2.464,876.3126
04/01/2017 04:50,462,0.076,0.074,0.1,0.002,17.24,NAN,2.259,876.4919
04/01/2017 05:00,463,0,0.009,0.224,0.003,17.07,NAN,2.32,876.3855
04/01/2017 05:10,464,0,0.012,0.027,0.003,16.82,NAN,2.099,876.3121
04/01/2017 05:20,465,0,0,0,0.002,16.31,NAN,1.555,876.5249
04/01/2017 05:30,466,0,0.083,0.189,0.001,16.6,NAN,1.065,876.4512
04/01/2017 05:40,467,0,0.16,0.253,0.003,17.22,NAN,1.614,876.312
04/01/2017 05:50,468,0.005,0.181,0.275,0.002,16.62,NAN,1.92,876.3853
04/01/2017 06:00,469,0.188,0.218,0.228,0.003,16.79,NAN,1.859,876.4763
04/01/2017 06:10,470,0.273,0.238,0.253,0.003,17.27,NAN,1.541,876.3589
04/01/2017 06:20,471,0.092,0.19,0.088,0.003,16.85,NAN,1.848,876.4549
04/01/2017 06:30,472,0,0.001,0.242,0.002,16.55,NAN,1.85,876.4997
04/01/2017 06:40,473,0,0.001,0.311,0.002,16.83,NAN,1.581,876.6439
04/01/2017 06:50,474,0,0.032,0.155,0.004,16.06,NAN,1.675,876.7021
04/01/2017 07:00,475,0,0.483,0.323,0.018,15.89,NAN,1.689,876.9949
04/01/2017 07:10,476,0,2.146,1.78,0.051,15.29,NAN,1.479,876.9713
04/01/2017 07:20,477,0.035,4.916,4.243,0.209,15.12,NAN,2.213,877.0609
04/01/2017 07:30,478,8.43,16.72,13.94,0.501,15.32,NAN,2.215,877.1934
04/01/2017 07:40,479,33.52,33.47,25.75,0.929,15.11,NAN,2.836,877.2211
04/01/2017 07:50,480,108.8,58.91,37.85,1.428,15.54,NAN,2.95,877.3683
04/01/2017 08:00,481,139.6,75.9,44.76,1.884,15.77,NAN,2.588,877.304
04/01/2017 08:10,482,202.2,100.2,50.78,2.592,16.63,NAN,2.726,877.4707
04/01/2017 08:20,483,291.2,133.6,55.62,3.264,16.94,NAN,2.454,877.5994
04/01/2017 08:30,484,444.2,190.8,62.07,4.033,17.95,NAN,2.354,877.571
04/01/2017 08:40,485,530.6,234.6,66.03,4.839,18.76,NAN,2.005,877.7541
04/01/2017 08:50,486,594,277.7,71.58,5.653,20.25,NAN,0.627,877.8508
04/01/2017 09:00,487,606.3,305.5,75.77,6.338,22.47,NAN,0.199,878.1606
04/01/2017 09:10,488,641.3,349.1,83.7,7.213,22.3,NAN,0.368,878.1276
04/01/2017 09:20,489,652.7,384.4,93.2,8.05,22.88,NAN,0.603,878.1772
04/01/2017 09:30,490,651.1,418.1,104.3,8.79,22.33,NAN,1.064,878.1524
04/01/2017 09:40,491,590.6,410.6,103.4,9.09,22.4,NAN,1.328,878.1929
04/01/2017 09:50,492,678.6,476.6,108.2,10.15,22.72,NAN,1.363,878.3247
04/01/2017 10:00,493,715.2,516.1,110.5,10.74,22.87,NAN,1.111,878.3163
04/01/2017 10:10,494,719.3,531.9,108,11.08,23.26,NAN,1.373,878.2744
04/01/2017 10:20,495,760.9,564,102.9,11.81,23.62,0.307,0.652,878.333
04/01/2017 10:30,496,767.8,585,103.8,12.34,24.04,0.375,0.971,878.3242
04/01/2017 10:40,497,761.1,598.8,106.9,12.78,24.45,0.75,0.984,878.2139
04/01/2017 10:50,498,757.1,612.3,109.6,13.07,24.24,1.124,1.065,877.9501
04/01/2017 11:00,499,789.2,644.6,110,13.85,24.22,1.567,1.591,877.585
04/01/2017 11:10,500,783.6,658.6,114.4,14.35,24.64,2.146,1.327,877.7332
04/01/2017 11:20,501,771.8,660.4,113.8,14.63,24.78,2.623,1.2,877.4593
04/01/2017 11:30,502,819,694.1,107.1,15.24,24.96,2.419,1.829,877.6237
04/01/2017 11:40,503,839,714.8,103.8,15.64,25.09,3.1,1.301,877.1717
04/01/2017 11:50,504,843,726.8,104.8,15.91,25.48,3.373,1.902,876.8697
04/01/2017 12:00,505,827,726.7,108,15.84,25.5,3.441,2.172,876.8476
04/01/2017 12:10,506,847,745.9,108,16.53,25.57,4.054,2.102,876.5026
04/01/2017 12:20,507,858,756.6,107.6,16.93,25.47,4.088,2.199,876.5396
04/01/2017 12:30,508,865,765.3,109,17.16,25.48,4.463,2.188,876.1185
04/01/2017 12:40,509,865,776.9,119.3,17.32,25.95,4.838,1.699,875.7487
04/01/2017 12:50,510,750.8,723,142.3,16.27,25.93,5.11,1.469,875.5486
04/01/2017 13:00,511,691.5,707.7,164.5,16.17,26.41,5.008,2.461,875.36
04/01/2017 13:10,512,642,706.8,199.5,16.17,26.51,5.451,1.566,875.5075
04/01/2017 13:20,513,514.8,663.2,247.2,15.31,27.01,5.894,0.903,875.2805
04/01/2017 13:30,514,252.3,501.2,269.6,12.94,26.62,5.758,1.672,874.8701
04/01/2017 13:40,515,546.3,684.1,248.3,15.52,27.35,6.337,1.207,874.7373
04/01/2017 13:50,516,662.7,692.3,190.4,15.38,27.93,6.303,0.984,874.3356
04/01/2017 14:00,517,679.9,657,152.5,14.71,27.58,6.098,2.463,874.5936
04/01/2017 14:10,518,744.8,667.2,130.8,14.82,27.46,6.575,1.678,874.1409
04/01/2017 14:20,519,813,676.4,118.4,14.92,27.4,6.507,1.066,874.2179
04/01/2017 14:30,520,801,647.2,111.4,14.21,28,7.325,0.501,873.6271
04/01/2017 14:40,521,789.5,627.9,109.6,13.67,28.32,6.643,1.902,873.5899
04/01/2017 14:50,522,765,599.1,110,13.03,28.06,7.052,1.963,873.4568
04/01/2017 15:00,523,746,572.5,110,12.39,28.13,7.461,1.468,873.4683
04/01/2017 15:10,524,735,549.4,108.5,11.77,28.89,7.461,1.09,873.3447
04/01/2017 15:20,525,713.5,517.6,107.9,11.03,28.88,7.529,0.66,873.2218
04/01/2017 15:30,526,679,481.2,106.3,10.19,28.6,7.734,1.218,872.9894
04/01/2017 15:40,527,659.9,454.7,103.3,9.5,29.56,8.28,0.603,872.8624
04/01/2017 15:50,528,633.1,422.2,101.6,8.76,29.18,7.257,1.341,872.902
04/01/2017 16:00,529,603.7,390.2,98.9,8.07,28.44,7.802,1.525,873.147
04/01/2017 16:10,530,577.6,358.9,95.5,7.328,29.22,8.04,0.805,873.1683
04/01/2017 16:20,531,539.9,322.2,91.4,6.498,29.43,8.04,0.634,872.8887
04/01/2017 16:30,532,503.2,287.2,86.8,5.76,29.15,7.87,0.963,872.6427
04/01/2017 16:40,533,476,257.6,82,5.097,28.85,7.461,2.046,872.715
04/01/2017 16:50,534,460.1,231,77.13,4.542,29.26,8.07,0.694,872.7498
04/01/2017 17:00,535,429.9,197.5,69.08,4.001,29.36,7.393,0.949,872.8513
04/01/2017 17:10,536,386.1,164.8,61.87,3.396,29.23,7.529,0.832,872.6863
04/01/2017 17:20,537,335.9,132.5,54.04,2.82,28.96,6.916,1.531,872.5519
04/01/2017 17:30,538,273.7,101.1,46.12,2.269,28.53,6.916,1.314,872.5803
04/01/2017 17:40,539,206.8,72.93,37.68,1.74,28.47,6.575,1.427,872.6172
04/01/2017 17:50,540,136.7,48.14,28.47,1.245,28.18,6.167,1.004,872.7247
04/01/2017 18:00,541,75.36,28.6,18.7,0.794,27.82,5.689,0.258,872.6104
04/01/2017 18:10,542,2.937,11.3,9.11,0.412,27.03,4.906,0.033,872.7476
04/01/2017 18:20,543,0,4.005,3.39,0.165,26.02,4.225,0.995,872.9389
04/01/2017 18:30,544,0,0.957,0.864,0.035,25.56,3.885,1.231,872.9476
04/01/2017 18:40,545,0,0.076,0.287,0.011,25.28,3.612,1.68,872.8751
04/01/2017 18:50,546,0,0,0.165,0.001,25.03,2.862,2.133,873.1108
04/01/2017 19:00,547,0,0,0,0,24,2.147,2.521,873.1063
04/01/2017 19:10,548,0,0,0,0,23.04,1.568,2.888,873.1709
04/01/2017 19:20,549,0,0,0.03,0,22.65,1.533,2.851,873.3272
04/01/2017 19:30,550,0,0,0.282,0.001,22.82,1.329,3.259,873.3842
04/01/2017 19:40,551,0,0,0.314,0.002,22.84,1.159,3.134,873.4822
04/01/2017 19:50,552,0,0,0.108,0.001,22.64,0.852,2.894,873.6547
04/01/2017 20:00,553,0,0,0.004,0.001,22.4,0.579,2.408,873.8259
04/01/2017 20:10,554,0,0,0.05,0.002,22.21,0.409,2.426,873.9076
04/01/2017 20:20,555,0,0,0.002,0.002,22.1,0.239,1.881,874.0051
04/01/2017 20:30,556,0,0,0,0.001,21.96,0.102,1.796,874.1863
04/01/2017 20:40,557,0,0.022,0.016,0.002,21.82,NAN,1.418,874.2264
04/01/2017 20:50,558,0,0,0,0.002,21.54,NAN,0.246,874.268
04/01/2017 21:00,559,0,0.125,0,0.002,21.42,NAN,0.667,874.4801
04/01/2017 21:10,560,0,0,0.012,0.001,21.34,NAN,0.184,874.4475
04/01/2017 21:20,561,0.074,0.257,0.043,0.001,21.26,NAN,1.032,874.8151
04/01/2017 21:30,562,0.048,0.252,0.233,0.002,21.23,NAN,1.47,874.7248
04/01/2017 21:40,563,0,0.046,0.156,0.002,20.8,NAN,1.474,874.644
04/01/2017 21:50,564,0,0.326,0.099,0.002,20.78,NAN,1.395,874.6685
04/01/2017 22:00,565,0,0.262,0.298,0.002,20.72,NAN,1.755,874.6763
04/01/2017 22:10,566,0,0.14,0.164,0.004,20.65,NAN,1.96,874.5528
04/01/2017 22:20,567,0,0.028,0.287,0.002,20.26,NAN,2.573,874.5623
04/01/2017 22:30,568,0,0.002,0.31,0.003,20.42,NAN,1.88,874.7831
04/01/2017 22:40,569,0,0,0.087,0.001,20.52,NAN,0.848,874.758
04/01/2017 22:50,570,0,0.12,0.325,0.001,20.82,NAN,2.191,874.9128
04/01/2017 23:00,571,0.017,0.001,0.094,0.006,20.61,NAN,1.639,874.7749
04/01/2017 23:10,572,0.12,0,0,0.004,20.21,NAN,0.249,874.9219
04/01/2017 23:20,573,0.201,0,0,0.003,20.56,NAN,0.119,874.8882
04/01/2017 23:30,574,0,0.04,0.158,0.001,20.18,NAN,0.233,875.0858
04/01/2017 23:40,575,0,0.346,0.3,0.002,20.18,NAN,1.883,874.9953
04/01/2017 23:50,576,0,0.153,0.278,0.003,19.78,NAN,2.206,875.0846
05/01/2017 00:00,577,0,0.076,0.282,0.003,19.79,NAN,2.363,874.9462
05/01/2017 00:10,578,0,0.003,0.149,0.001,19.33,NAN,2.882,768.7084
05/01/2017 00:20,579,0,0,0.084,0.002,18.97,NAN,3.423,875.11
05/01/2017 00:30,580,0.081,0.111,0.323,0.003,19.38,NAN,3.126,875.0768
05/01/2017 00:40,581,0,0,0.031,0.004,18.99,NAN,2.701,875.0447
05/01/2017 00:50,582,0,0,0.047,0.002,18.41,NAN,2.45,875.069
05/01/2017 01:00,583,0,0,0.268,0.002,18.63,NAN,1.878,875.1592
05/01/2017 01:10,584,0.138,0.049,0.144,0.002,19.05,NAN,0.877,875.2326
05/01/2017 01:20,585,0.164,0.023,0,0.003,18.67,NAN,0.97,875.1344
05/01/2017 01:30,586,0.06,0.164,0.209,0.002,18.27,NAN,1.86,875.2327
05/01/2017 01:40,587,0.245,0.117,0.148,0.003,18.66,NAN,0.471,875.2488
05/01/2017 01:50,588,0,0.063,0.325,0.002,18.78,NAN,1.312,875.2076
05/01/2017 02:00,589,0,0.05,0.124,0.003,18.09,NAN,2.785,875.1265
05/01/2017 02:10,590,0,0,0.002,0.003,17.39,NAN,3.314,875.11
05/01/2017 02:20,591,0,0.006,0.136,0.002,17.11,NAN,2.806,875.101
05/01/2017 02:30,592,0.277,0.174,0.248,0.003,17.78,NAN,2.755,874.9467
05/01/2017 02:40,593,0.039,0.008,0.198,0.003,17.48,NAN,2.638,874.9625
05/01/2017 02:50,594,0.398,0.103,0.324,0.003,18.13,NAN,2.706,874.8974
05/01/2017 03:00,595,0.142,0.002,0.136,0.004,17.85,NAN,2.625,874.8233
05/01/2017 03:10,596,0,0,0.056,0.002,17.31,NAN,2.539,874.9629
05/01/2017 03:20,597,0,0.001,0.221,0.001,17.41,NAN,2.143,874.9213
05/01/2017 03:30,598,0,0.001,0.325,0.002,18.01,NAN,2.328,874.8728
05/01/2017 03:40,599,0.196,0.054,0.312,0.002,18.01,NAN,2.626,874.8645
05/01/2017 03:50,600,0.232,0,0.325,0.003,18.16,NAN,2.563,874.8972
05/01/2017 04:00,601,0.001,0,0.176,0.004,17.99,NAN,2.145,874.7092
05/01/2017 04:10,602,0,0,0.001,0.002,17.43,NAN,1.94,874.8234
05/01/2017 04:20,603,0,0.03,0.277,0.001,17.66,NAN,1.964,874.7416
05/01/2017 04:30,604,0,0.023,0.272,0.001,18.3,NAN,1.16,874.8731
05/01/2017 04:40,605,0,0,0.156,0.001,18.12,NAN,0.996,874.8481
05/01/2017 04:50,606,0,0.013,0.272,0.002,17.88,NAN,1.585,874.889
05/01/2017 05:00,607,0,0.013,0.151,0.003,17.48,NAN,1.858,874.9875
05/01/2017 05:10,608,0,0,0.003,0.002,17.12,NAN,1.716,875.0609
05/01/2017 05:20,609,0,0.099,0.231,0.002,17.34,NAN,1.434,875.0035
05/01/2017 05:30,610,0,0.129,0.265,0.003,17.26,NAN,1.818,875.2001
05/01/2017 05:40,611,0,0.032,0.29,0.002,17.11,NAN,1.686,875.1834
05/01/2017 05:50,612,0,0.104,0.31,0.001,17.18,NAN,2.125,875.1502
05/01/2017 06:00,613,0,0.002,0.325,0.003,17.11,NAN,2.556,875.1758
05/01/2017 06:10,614,0,0,0.323,0.003,17.16,NAN,2.525,875.236
05/01/2017 06:20,615,0,0,0.167,0.004,16.82,NAN,2.731,875.2662
05/01/2017 06:30,616,0,0,0.044,0.003,16.54,NAN,2.54,875.2608
05/01/2017 06:40,617,0,0.001,0.136,0.003,16.39,NAN,2.476,875.4648
05/01/2017 06:50,618,0,0,0.194,0.005,16.24,NAN,2.356,875.4758
05/01/2017 07:00,619,0,0.27,0.294,0.018,15.88,NAN,2.581,875.5771
05/01/2017 07:10,620,0.223,1.579,1.45,0.049,15.88,NAN,2.484,875.5916
05/01/2017 07:20,621,0.111,5.205,4.591,0.206,15.62,NAN,2.088,875.6921
05/01/2017 07:30,622,19.12,14.9,11.72,0.507,15.69,NAN,1.723,875.8588
05/01/2017 07:40,623,119.3,36.63,21.22,0.941,15.8,NAN,1.788,875.9952
