TOA5,ESOLMET-CIE,CR1000,23644,CR1000.Std.16,CPU:ESTACION_CIE_17_AGO_2012.CR1,38968,General,,,,,
TIMESTAMP,RECORD,I_dir_Avg,I_glo_Avg,I_dif_Avg,I_uv_Avg,AirTC_Avg,RH,WS_ms_Avg,CS106_PB_Avg,,,
TS,RN,W/m2,W/m2,W/m2,W/m2,?C,%,m/s,mbar,,,
,,Avg,Avg,Avg,Avg,Avg,Smp,Avg,Avg,,,
03/01/2013 0:30,13998,0.202,0,0.192,0.006,18.81,58.33,0.981,876.1701,,,
03/01/2013 0:40,13999,0.401,0,0.101,0.003,19.02,57.81,0.483,876.4982,,,
03/01/2013 0:50,14000,0.401,0,0.048,0.004,19.03,58.6,1.168,876.4974,,,
03/01/2013 1:00,14001,0.116,0,0,0.001,18.6,60.47,1.225,876.497,,,
03/01/2013 1:10,14002,0.243,0,0.057,0.002,18.53,58.12,1.229,876.228,,,
03/01/2013 1:20,14003,0.401,0,0.001,0.005,18.74,59.66,1.699,876.3091,,,
03/01/2013 1:30,14004,0.237,0,0.004,0.004,18.38,59.86,1.835,876.2031,,,
03/01/2013 1:40,14005,0.272,0,0.071,0.001,18.33,59.52,2.023,876.1702,,,
03/01/2013 1:50,14006,0.388,0,0.013,0.005,18.24,59.86,2.125,875.9985,,,
03/01/2013 2:00,14007,0.322,0,0.001,0.006,18.09,58.91,1.909,875.9086,,,
03/01/2013 2:10,14008,0.401,0,0.001,0.001,18.5,56.18,0.915,876.1051,,,
03/01/2013 2:20,14009,0.397,0,0,0.003,18.41,59.52,1.271,876.0059,,,
03/01/2013 2:30,14010,0.126,0,0,0.004,17.9,58.26,1.81,875.8766,,,
03/01/2013 2:40,14011,0.577,0,0.054,0.004,18.35,57.68,1.616,875.9648,,,
03/01/2013 2:50,14012,0.31,0,0,0.004,17.99,59.21,1.308,875.9012,,,
03/01/2013 3:00,14013,0.401,0,0,0.001,18.04,59.04,0.977,875.884,,,
03/01/2013 3:10,14014,0.144,0,0,0.003,17.59,63.13,1.299,875.9139,,,
03/01/2013 3:20,14015,0,0,0,0.001,16.76,64.29,2.094,875.9111,,,
03/01/2013 3:30,14016,0.228,0,0.002,0.005,17.15,61.02,2.694,875.92,,,
03/01/2013 3:40,14017,0.295,0,0.136,0.002,17.21,60.95,2.285,875.7834,,,
03/01/2013 3:50,14018,0.209,0,0.117,0.007,16.96,62.93,2.669,875.7169,,,
03/01/2013 4:00,14019,0.401,0,0.233,0.006,17.11,62.87,2.336,875.6635,,,
03/01/2013 4:10,14020,0.366,0.006,0.095,0.003,16.91,63.27,2.017,875.6278,,,
03/01/2013 4:20,14021,0.049,0,0,0.002,16.79,64.5,0.158,875.8145,,,
03/01/2013 4:30,14022,0,0,0.009,0.002,16.53,65.63,0.005,875.819,,,
03/01/2013 4:40,14023,0.241,0.116,0.284,0.002,16.58,62.8,1.148,875.8455,,,
03/01/2013 4:50,14024,0.762,0.259,0.326,0.003,17.22,60.72,0.946,876.0342,,,
03/01/2013 5:00,14025,1.064,0.218,0.326,0.009,17.46,59.53,1.208,876.0972,,,
03/01/2013 5:10,14026,0.255,0.001,0.043,0.008,17.11,63.04,1.31,876.1254,,,
03/01/2013 5:20,14027,0.024,0,0,0.002,16.72,61.78,1.183,876.0649,,,
03/01/2013 5:30,14028,0.399,0.001,0.172,0.003,16.99,59.39,1.277,876.0069,,,
03/01/2013 5:40,14029,0.401,0,0.219,0,17.2,58.06,1.056,876.0786,,,
03/01/2013 5:50,14030,0.401,0,0,0.001,17.2,58.37,0.863,876.3075,,,
03/01/2013 6:00,14031,0.401,0,0.001,0.002,17.22,58.33,1.145,876.3036,,,
03/01/2013 6:10,14032,0.447,0,0.156,0.001,17.33,58.78,2.007,876.5199,,,
03/01/2013 6:20,14033,0.014,0,0.012,0.006,16.59,62.57,2.695,876.4505,,,
03/01/2013 6:30,14034,0,0,0.001,0.001,16.22,63.76,3.044,876.4288,,,
03/01/2013 6:40,14035,0.072,0,0.019,0.001,16.14,63.39,2.88,876.2649,,,
03/01/2013 6:50,14036,0.492,0,0.083,0.001,16.73,62.91,1.641,876.2006,,,
03/01/2013 7:00,14037,0,0,0.027,0,16.02,65.06,2.39,876.3969,,,
03/01/2013 7:10,14038,0,0,0,0.002,15.57,66.94,3.028,876.4734,,,
03/01/2013 7:20,14039,0.251,0,0.159,0.002,15.67,64.86,3.079,876.3443,,,
03/01/2013 7:30,14040,0.791,0,0.244,0.003,16.27,64.72,2.489,876.4047,,,
03/01/2013 7:40,14041,0.098,0.001,0.016,0.003,15.79,67.42,2.11,876.5927,,,
03/01/2013 7:50,14042,0,0.005,0.119,0.012,15.46,68.17,2.083,876.6833,,,
03/01/2013 8:00,14043,0,0.333,0.334,0.026,15.34,68.3,1.794,876.782,,,
03/01/2013 8:10,14044,0,2.396,2.227,0.147,15.3,68.85,1.517,876.9124,,,
03/01/2013 8:20,14045,0.214,9.17,8.56,0.443,15.44,68.95,1.913,876.7896,,,
03/01/2013 8:30,14046,0.379,25.35,20.43,0.553,15.35,69.63,2.391,876.962,,,
03/01/2013 8:40,14047,1.627,45.08,38.85,1.872,15.46,67.38,2.196,877.1582,,,
03/01/2013 8:50,14048,1.984,58.18,51.1,2.394,15.62,67.42,2.03,877.3787,,,
03/01/2013 9:00,14049,2.03,76.53,63.22,3.497,15.82,66.09,2.158,877.3541,,,
03/01/2013 9:10,14050,2.364,78.69,67.94,3.895,16.18,62.13,1.573,877.368,,,
03/01/2013 9:20,14051,2.588,92.7,84.8,5.071,16.75,60.84,1.169,877.5266,,,
03/01/2013 9:30,14052,3.01,131.5,109.2,6.999,17.22,60.02,0.537,877.8375,,,
03/01/2013 9:40,14053,5.162,158.1,130.7,8.26,18.07,58.85,0,878.0334,,,
03/01/2013 9:50,14054,5.528,162,140.7,7.416,18.71,57.28,0,878.1521,,,
03/01/2013 10:00,14055,5.27,167.8,150.1,9.99,18.73,56.52,0.068,878.2745,,,
03/01/2013 10:10,14056,6.355,200.1,154.6,10.89,18.8,57.95,0.73,878.2434,,,
03/01/2013 10:20,14057,7.569,209.3,153.8,11.94,18.98,56.18,0.733,878.5681,,,
03/01/2013 10:30,14058,9,267.1,112.8,15.13,19.31,54.47,0.346,878.6493,,,
03/01/2013 10:40,14059,13.6,530.6,116,22.53,20.79,53.79,0.715,878.6567,,,
03/01/2013 10:50,14060,15.21,536.8,104.1,23.54,21.14,53.08,1.101,878.3472,,,
03/01/2013 11:00,14061,13.08,579.5,111.9,25.68,20.66,52.53,1.75,878.459,,,
03/01/2013 11:10,14062,13.96,637.1,151.5,28.68,21.61,49.15,0.936,878.3445,,,
03/01/2013 11:20,14063,14.33,532.7,185,26.03,21.93,50.41,1.275,878.2544,,,
03/01/2013 11:30,14064,9.78,553.7,182.4,27.27,21.65,50.07,1.391,878.3201,,,
03/01/2013 11:40,14065,8.72,535,158.1,27.28,21.81,51.81,1.742,878.1708,,,
03/01/2013 11:50,14066,9.69,674.5,127.2,32.74,22.36,50.37,1.319,878.107,,,
03/01/2013 12:00,14067,10.64,698.5,108.2,34.38,22.41,48.49,1.193,878.0272,,,
03/01/2013 12:10,14068,11.65,709.9,104,35.48,22.63,48.77,1.727,877.8287,,,
03/01/2013 12:20,14069,10.48,720.4,104.4,36.22,22.98,47.98,1.985,877.8301,,,
03/01/2013 12:30,14070,9.77,730.3,107.7,36.93,23.08,45.08,1.269,877.6627,,,
03/01/2013 12:40,14071,9.93,742.3,111.3,37.52,23.48,46.69,2.051,877.5796,,,
03/01/2013 12:50,14072,7.14,719.7,122.7,37.33,22.94,44.1,1.575,877.4091,,,
03/01/2013 13:00,14073,11.14,784.5,121.9,40.42,23.93,41.34,0.956,877.367,,,
03/01/2013 13:10,14074,11.48,771.5,112,39.34,23.94,42.05,1.543,877.2105,,,
03/01/2013 13:20,14075,10.8,790.4,113.3,40.45,24.08,40.01,1.179,876.9826,,,
03/01/2013 13:30,14076,12.8,795.1,119.4,40.55,24.47,41.85,1.353,876.7048,,,
03/01/2013 13:40,14077,9.86,802,116,41.53,24.21,37.89,1.781,876.5247,,,
03/01/2013 13:50,14078,13,809,129.4,41.88,24.65,36.02,0.911,876.4263,,,
03/01/2013 14:00,14079,13.19,812,125.2,42.27,25.2,37.21,1.999,876.1155,,,
03/01/2013 14:10,14080,9.75,806,117.8,41.45,24.86,34.28,1.692,875.9689,,,
03/01/2013 14:20,14081,12.91,797.4,122.6,40.67,25.21,32.85,1.294,875.764,,,
03/01/2013 14:30,14082,12.67,775.2,119.1,39.86,26.05,32.65,1.179,875.755,,,
03/01/2013 14:40,14083,9.11,598.1,119.9,33.11,25.52,34.66,1.802,875.3305,,,
03/01/2013 14:50,14084,5.808,552.5,153.5,30.57,24.79,33.57,1.486,875.2245,,,
03/01/2013 15:00,14085,10.19,749.6,172.2,36.31,25.62,32.54,1.367,875.003,,,
03/01/2013 15:10,14086,10.82,322.3,176.4,23.44,25.99,32.41,0.522,876,,,
03/01/2013 15:20,14087,9.58,520.2,202.9,27.88,25.69,32.51,1.092,876,,,
03/01/2013 15:30,14088,12.41,757,202,34.34,26.46,31.45,1.263,876,,,
03/01/2013 15:40,14089,13.33,719.6,191.3,32.82,26.8,31.86,2.016,876,,,
03/01/2013 15:50,14090,6.847,414.3,163,24.15,25.81,32.99,2.674,876,,,
03/01/2013 16:00,14091,4.178,333.4,190,21.14,25.67,34.21,2.595,876,,,
03/01/2013 16:10,14092,2.442,330.4,205,19.89,25.23,33.29,2.792,876,,,
03/01/2013 16:20,14093,9.41,675.4,234.8,28.5,26.47,30.02,2.256,876,,,
03/01/2013 16:30,14094,5.068,220.5,174.6,16.6,25.89,33.91,2.771,876,,,
03/01/2013 16:40,14095,1.48,182.2,153.3,14.56,25.66,33.29,1.701,876,,,
03/01/2013 16:50,14096,4.965,452,164.7,19.8,26.26,31.52,1.19,876,,,
03/01/2013 17:00,14097,10.49,516.7,139.1,21.42,27.22,31.79,2.441,876,,,
03/01/2013 17:10,14098,8.64,440.9,88.1,18.81,26.9,31.21,1.42,876,,,
03/01/2013 17:20,14099,6.131,386.5,72.96,16.47,26.48,30.87,3.808,876,,,
03/01/2013 17:30,14100,6.506,346.9,66.06,14.84,26.84,31.01,2.705,876,,,
03/01/2013 17:40,14101,6.002,307.3,61.43,13.12,26.58,30.16,3.162,876,,,
03/01/2013 17:50,14102,6.746,264.3,57.1,11.19,26.84,29.68,2.392,876,,,
03/01/2013 18:00,14103,5.709,229.8,52.66,9.49,26.53,29.89,2.461,876,,,
03/01/2013 18:10,14104,6.075,193.8,48.51,7.761,26.64,30.16,1.969,876,,,
03/01/2013 18:20,14105,6.601,158.8,43.32,6.172,26.95,29.1,1.446,876,,,
03/01/2013 18:30,14106,6.658,125.5,37.79,4.68,27.07,30.26,2.038,876,,,
03/01/2013 18:40,14107,4.608,89.6,32.02,3.358,26.26,31.49,1.97,876,,,
03/01/2013 18:50,14108,2.854,60.42,24.78,2.216,26.02,31.96,2.246,876,,,
03/01/2013 19:00,14109,2.08,31.43,16.27,1.373,25.87,32.34,1.028,876,,,
03/01/2013 19:10,14110,0.154,8.31,7.183,0.638,25.34,33.77,1.814,876,,,
03/01/2013 19:20,14111,0,2.688,2.21,0.205,25.03,34.59,1.307,875.1578,,,
03/01/2013 19:30,14112,0,0.236,0.064,0.037,24.87,35.31,0.735,875.0724,,,
03/01/2013 19:40,14113,0,0,0,0.019,24.65,36.61,0.051,875.2484,,,
03/01/2013 19:50,14114,0,0,0,0.011,24.11,40.63,0.017,875.2493,,,
03/01/2013 20:00,14115,0,0,0.066,0.007,23.02,41.72,0.855,875.3678,,,
03/01/2013 20:10,14116,0,0,0.012,0.007,22.48,42.03,1.806,875.3901,,,
03/01/2013 20:20,14117,0,0,0.017,0.005,21.82,48.37,2.48,875.5769,,,
03/01/2013 20:30,14118,0,0,0,0.005,21.11,45.85,2.448,875.8223,,,
03/01/2013 20:40,14119,0,0,0,0.004,21.3,46.05,2.67,875.905,,,
03/01/2013 20:50,14120,0,0,0.017,0.006,21.09,47.08,2.007,875.8994,,,
03/01/2013 21:00,14121,0,0,0.017,0.008,20.63,50.45,1.716,876.0472,,,
03/01/2013 21:10,14122,0,0,0,0.006,20.06,49.94,2.624,876.0563,,,
03/01/2013 21:20,14123,0.019,0,0.001,0.007,20.22,49.5,2.374,876.3583,,,
03/01/2013 21:30,14124,0.401,0,0.148,0.003,20.46,48.54,2.873,876.4077,,,
03/01/2013 21:40,14125,0.085,0,0.05,0.003,20.28,49.36,1.685,876.5879,,,
03/01/2013 21:50,14126,0,0.001,0.304,0.007,20.05,49.94,1.919,876.6862,,,
03/01/2013 22:00,14127,0,0,0.022,0.007,19.67,51.44,1.738,876.7096,,,
03/01/2013 22:10,14128,0.078,0,0.221,0.005,19.84,50.35,2.001,876.7929,,,
03/01/2013 22:20,14129,0.379,0,0.061,0.004,20.02,50.14,2.571,876.9141,,,
03/01/2013 22:30,14130,0.312,0,0.11,0.007,19.91,51.24,2.646,876.9729,,,
03/01/2013 22:40,14131,0.013,0,0.045,0.006,19.69,51.3,2.28,876.9637,,,
03/01/2013 22:50,14132,0.181,0,0.145,0.003,19.7,52.22,1.785,876.907,,,
03/01/2013 23:00,14133,0.154,0,0.09,0.006,19.57,52.16,2.108,877.0942,,,
03/01/2013 23:10,14134,0.008,0,0.018,0.005,19.38,52.6,1.664,877.0626,,,
03/01/2013 23:20,14135,0.021,0,0.013,0.001,19.3,53.04,1.753,877.16,,,
03/01/2013 23:30,14136,0.383,0,0.308,0.004,19.45,52.09,2.001,877.1284,,,
03/01/2013 23:40,14137,0.434,0,0.324,0.003,19.54,51.95,1.941,877.1926,,,
03/01/2013 23:50,14138,0.401,0,0.281,0.005,19.5,52.29,2.464,877.1279,,,
04/01/2013 0:00,14139,0.278,0,0.003,0.006,19.16,53.35,1.584,877.2584,,,
04/01/2013 0:10,14140,0.049,0,0,0.001,18.97,54.85,0.539,877.2255,,,
04/01/2013 0:20,14141,0.368,0,0,0.002,19.02,52.09,0.446,877.3978,,,
04/01/2013 0:30,14142,0.411,0,0,0.003,19.24,51.85,0.825,877.5203,,,
04/01/2013 0:40,14143,0.461,0,0.155,0.006,19.17,53.32,1.134,877.3815,,,
04/01/2013 0:50,14144,0.029,0,0.176,0.002,18.53,54.88,2.085,877.4875,,,
04/01/2013 1:00,14145,0.047,0,0.076,0.006,18.33,55.91,2.249,877.4708,,,
04/01/2013 1:10,14146,0.001,0,0.084,0,18.09,57.51,1.495,877.503,,,
04/01/2013 1:20,14147,0.222,0,0.144,0.001,17.86,54.85,2.304,877.4067,,,
04/01/2013 1:30,14148,0.737,0,0.221,0.005,18.42,56.14,2.451,877.5062,,,
04/01/2013 1:40,14149,0.261,0,0,0.005,17.93,58.19,2.699,877.4094,,,
04/01/2013 1:50,14150,0.022,0,0.018,0.003,17.55,58.22,2.6,877.3429,,,
04/01/2013 2:00,14151,0.374,0,0.199,0.006,17.69,57.92,2.918,877.337,,,
04/01/2013 2:10,14152,0.294,0.011,0.186,0.007,17.54,57.51,2.861,877.2809,,,
04/01/2013 2:20,14153,0.401,0.004,0.276,0.004,17.71,57.95,2.129,877.2474,,,
04/01/2013 2:30,14154,0.401,0,0.099,0.006,17.76,57.68,1.275,877.4188,,,
04/01/2013 2:40,14155,0.762,0,0.237,0.002,18,56.35,2.01,877.4071,,,
04/01/2013 2:50,14156,0.93,0,0.29,0.002,18.15,55.84,2.278,877.293,,,
04/01/2013 3:00,14157,0.668,0,0.115,0.006,18.19,57.13,1.719,877.4129,,,
04/01/2013 3:10,14158,0.401,0,0,0.005,18.1,56.59,0,877.3469,,,
04/01/2013 3:20,14159,0.463,0.103,0.285,0.004,18.47,54.27,0.193,877.3051,,,
04/01/2013 3:30,14160,1.204,0.336,0.326,0.007,18.95,53.86,1.272,877.3505,,,
04/01/2013 3:40,14161,0.93,0.148,0.252,0.009,18.77,53.72,2.171,877.2335,,,
04/01/2013 3:50,14162,0.651,0.038,0.1,0.005,18.71,54.61,2.101,877.251,,,
04/01/2013 4:00,14163,0.401,0,0.062,0.005,18.63,52.94,2.409,877.5454,,,
04/01/2013 4:10,14164,0.433,0,0.188,0.003,18.89,53.01,1.81,877.5035,,,
04/01/2013 4:20,14165,0.456,0.006,0.228,0.006,19.02,51.68,1.574,877.5858,,,
04/01/2013 4:30,14166,0.61,0,0.168,0.007,19.13,52.8,1.839,877.4465,,,
04/01/2013 4:40,14167,0.448,0,0.004,0.002,19.05,51.78,1.693,877.5947,,,
04/01/2013 4:50,14168,0.738,0,0.122,0.004,19.23,53.35,2.086,877.5939,,,
04/01/2013 5:00,14169,0.243,0,0,0.004,18.87,53.55,1.801,877.5037,,,
04/01/2013 5:10,14170,0.016,0,0.067,0.005,18.77,54.75,1.298,877.5616,,,
04/01/2013 5:20,14171,0.274,0.04,0.286,0.004,18.71,53.76,1.395,877.6676,,,
04/01/2013 5:30,14172,0.205,0.027,0.14,0.005,18.78,54.64,1.713,877.6263,,,
04/01/2013 5:40,14173,0.15,0,0.091,0.004,18.62,54.58,1.339,877.6844,,,
04/01/2013 5:50,14174,0.037,0,0.029,0.004,18.35,57.71,1.356,877.791,,,
04/01/2013 6:00,14175,0.088,0.008,0.126,0.004,18.02,56.18,1.405,877.8722,,,
04/01/2013 6:10,14176,0.401,0,0.114,0.001,18.29,56.69,0.427,876,,,
04/01/2013 6:20,14177,0.401,0.113,0.286,0.007,18.27,56.93,0.74,878.0848,,,
04/01/2013 6:30,14178,0.121,0,0.003,0.005,17.97,59.69,0.798,878.1415,,,
04/01/2013 6:40,14179,0,0,0,0.005,17.61,60.88,0.795,878.0609,,,
04/01/2013 6:50,14180,0.094,0.001,0.12,0.004,17.52,59.14,1.723,878.0847,,,
04/01/2013 7:00,14181,0.214,0,0.064,0.002,17.71,59.08,1.636,878.2239,,,
04/01/2013 7:10,14182,0.401,0.04,0.277,0.003,18.05,59.21,1.879,878.0851,,,
04/01/2013 7:20,14183,0.294,0,0.082,0.004,17.71,59.35,1.923,878.2897,,,
04/01/2013 7:30,14184,0.372,0.011,0.227,0.006,17.94,58.7,1.39,878.2646,,,
04/01/2013 7:40,14185,0.058,0,0.003,0.007,17.66,61.77,1.186,878.5346,,,
04/01/2013 7:50,14186,0.179,0.076,0.201,0.01,17.48,59.62,1.899,878.462,,,
04/01/2013 8:00,14187,0.401,0.33,0.336,0.019,17.84,58.8,2.003,878.6257,,,
04/01/2013 8:10,14188,0.367,1.568,1.493,0.089,17.96,59.89,1.994,878.7829,,,
04/01/2013 8:20,14189,0.013,5.692,5.218,0.388,17.52,60.44,2.078,878.8874,,,
04/01/2013 8:30,14190,0.045,17.14,16.14,0.846,17.54,61.84,2.074,878.8297,,,
04/01/2013 8:40,14191,0.558,45.33,31.67,1.718,17.4,60.92,1.685,879.0997,,,
04/01/2013 8:50,14192,2.707,70.92,51.34,2.405,17.84,58.5,1.439,879.1323,,,
04/01/2013 9:00,14193,2.353,74.75,68.16,3.033,18.07,61.7,1.308,879.3851,,,
04/01/2013 9:10,14194,2.106,99.3,91.4,4.152,17.81,59.83,1.222,879.3621,,,
04/01/2013 9:20,14195,5.469,166.9,110.7,5.334,18.97,53.62,0.878,879.5578,,,
04/01/2013 9:30,14196,7.158,144.2,105,6.471,19.88,50.72,0.082,879.7705,,,
04/01/2013 9:40,14197,10.23,259.7,118.1,8.71,21.44,43.16,0,879.9504,,,
04/01/2013 9:50,14198,15.08,304.5,123.9,10.82,23.92,42.82,0.121,880.0074,,,
04/01/2013 10:00,14199,17.15,355.8,129.7,13.2,22.63,42.17,0.112,879.9505,,,
04/01/2013 10:10,14200,20.2,421.5,158.7,15.55,23.85,40.22,0.04,880.2037,,,
04/01/2013 10:20,14201,20.22,430.3,163.2,16.95,23.73,43.22,0.496,880.2129,,,
04/01/2013 10:30,14202,15.74,459.8,163.4,18.81,22.35,45.85,1.295,880.459,,,
04/01/2013 10:40,14203,14.38,485,142.5,20.96,21.94,45.06,1.294,880.2702,,,
04/01/2013 10:50,14204,13.3,493.4,118.6,22.07,22.2,45.6,1.691,880.1328,,,
04/01/2013 11:00,14205,10.28,528.7,113.1,24.04,22.04,44.78,2.128,880.2902,,,
04/01/2013 11:10,14206,9.6,562.5,114.4,25.86,22.06,44.17,2.291,880.2522,,,
04/01/2013 11:20,14207,11.26,584.7,117.6,27.22,22.55,42.84,1.306,880.2099,,,
04/01/2013 11:30,14208,13.73,611.7,120.8,28.84,23.39,41.98,1.328,880.2111,,,
04/01/2013 11:40,14209,13.26,619.1,128,29.99,22.84,40.25,1.051,880.1913,,,
04/01/2013 11:50,14210,14.18,641,129,31.52,23.44,39.5,1.69,880.0096,,,
04/01/2013 12:00,14211,12.68,683.1,142.1,33.09,23.58,41.03,1.592,879.9429,,,
04/01/2013 12:10,14212,9.92,672.8,190.7,33.74,22.86,40.55,2.123,879.6487,,,
04/01/2013 12:20,14213,10.67,719.4,190.8,36.19,23.36,40.89,1.619,879.5264,,,
04/01/2013 12:30,14214,10.54,733.3,160.8,36.69,23.47,38.37,1.357,879.3875,,,
04/01/2013 12:40,14215,10.2,714.4,146.6,36.7,23.62,39.36,1.764,879.3296,,,
04/01/2013 12:50,14216,12.68,750.5,125.9,38.34,24.5,38.44,1.111,879.0354,,,
04/01/2013 13:00,14217,12.06,769,123.7,39.43,24.31,38.23,1.774,878.856,,,
04/01/2013 13:10,14218,9.42,778,116.5,40.06,23.85,38.1,1.71,878.6259,,,
04/01/2013 13:20,14219,13.09,788.9,114.6,40.35,24.86,34.32,0.813,878.5372,,,
04/01/2013 13:30,14220,12.46,793.9,111,40.63,25.09,36.63,1.483,878.3065,,,
04/01/2013 13:40,14221,11.2,783.4,109.4,40.18,24.79,35.51,1.438,877.9636,,,
04/01/2013 13:50,14222,13.63,784.7,109.8,40.09,25.63,35.37,1.138,877.8334,,,
04/01/2013 14:00,14223,11.99,775.8,109.6,39.83,25.25,33.91,1.303,877.5959,,,
04/01/2013 14:10,14224,12.27,762.6,109.7,38.94,25.77,33.02,0.827,877.3176,,,
04/01/2013 14:20,14225,11.93,762.7,107.7,39.22,26.21,33.43,1.665,877.1541,,,
04/01/2013 14:30,14226,11.3,752.1,105.3,38.77,26.14,34.55,1.765,876.9584,,,
04/01/2013 14:40,14227,7.277,740.1,103.6,37.99,25.77,34.21,2.077,876.7449,,,
04/01/2013 14:50,14228,10.73,734.4,100,37.6,26.88,31.49,0.961,876.4185,,,
04/01/2013 15:00,14229,9.3,731.1,96.7,37.49,26.53,32.37,2.46,876.4026,,,
04/01/2013 15:10,14230,6.693,716.6,92.1,36.48,26.19,30.91,2.226,876.2621,,,
04/01/2013 15:20,14231,12.13,708.6,87.9,35.79,27.55,28.86,0.617,875.9764,,,
04/01/2013 15:30,14232,12.03,697.3,84.2,35,27.7,28.45,1.762,875.7972,,,
04/01/2013 15:40,14233,9.28,666.3,81.7,32.85,27.36,28.08,2.031,875.7158,,,
04/01/2013 15:50,14234,9,648.5,83.2,31.69,27.69,28.22,1.873,875.7149,,,
04/01/2013 16:00,14235,7.859,629,81.9,30.46,27.37,29.03,1.802,875.6406,,,
04/01/2013 16:10,14236,8.77,613.4,78.67,29.3,27.49,29.14,2.73,875.2566,,,
04/01/2013 16:20,14237,7.563,588,76.43,27.62,27.59,29.03,2.664,875.1594,,,
04/01/2013 16:30,14238,7.543,549.7,77.67,25.23,27.66,29.17,2.3,875.0778,,,
04/01/2013 16:40,14239,7.191,525,78.31,23.78,27.35,28.93,3.246,876,,,
04/01/2013 16:50,14240,7.079,491.9,75.08,21.78,27.49,28.15,2.559,876,,,
04/01/2013 17:00,14241,6.415,462.9,70.98,20.4,27.64,26.92,3.449,876,,,
04/01/2013 17:10,14242,6.049,425.1,68.24,18.52,27.51,27.47,2.92,876,,,
04/01/2013 17:20,14243,7.914,386.6,66.22,16.55,27.84,27.67,2.07,876,,,
04/01/2013 17:30,14244,8.45,341.9,65.36,14.32,28.21,27.81,2.139,876,,,
04/01/2013 17:40,14245,7.702,309.7,62.08,12.74,28.04,27.47,2.144,875.0353,,,
04/01/2013 17:50,14246,7.403,272.3,57.02,11,28.3,26.78,1.621,875.0049,,,
04/01/2013 18:00,14247,6.423,234.6,52.83,9.21,27.92,27.09,2.293,875.0928,,,
04/01/2013 18:10,14248,5.509,158.4,46.6,7.181,27.84,26.65,1.832,875.1265,,,
04/01/2013 18:20,14249,6.175,159.8,47.45,6.024,28.07,28.05,2.485,876,,,
04/01/2013 18:30,14250,5.018,126.7,41.1,4.688,27.55,28.32,2.477,875.1509,,,
04/01/2013 18:40,14251,3.955,86.1,32.44,3.413,27.34,29.75,2.783,875.0854,,,
04/01/2013 18:50,14252,2.697,58.27,25.4,2.305,26.91,30.12,1.947,875.2329,,,
04/01/2013 19:00,14253,1.039,21.08,14.87,1.377,26.49,31.21,1.625,875.1763,,,
04/01/2013 19:10,14254,0,8.91,7.783,0.66,25.98,31.66,1.142,875.3392,,,
04/01/2013 19:20,14255,0,3.128,2.741,0.215,25.69,32.68,1.139,875.3718,,,
04/01/2013 19:30,14256,0,0.446,0.351,0.04,25.46,33.36,0.773,875.3073,,,
04/01/2013 19:40,14257,0,0,0,0.017,25.3,33.71,0.014,875.4847,,,
04/01/2013 19:50,14258,0,0,0,0.007,24.98,36.44,0.014,875.463,,,
04/01/2013 20:00,14259,0,0,0,0.007,24.01,37.73,1.099,875.6299,,,
04/01/2013 20:10,14260,0,0,0.163,0.005,23.69,39.3,1.694,875.645,,,
04/01/2013 20:20,14261,0,0,0,0.007,22.98,41.89,2.223,875.6519,,,
04/01/2013 20:30,14262,0,0,0.001,0.004,21.9,42.1,2.865,875.8391,,,
04/01/2013 20:40,14263,0,0,0,0.006,21.91,41.45,2.683,875.9714,,,
04/01/2013 20:50,14264,0,0,0.002,0.008,21.91,41.59,2.554,876.0693,,,
04/01/2013 21:00,14265,0,0,0,0.008,21.52,42.99,2.4,876.3159,,,
04/01/2013 21:10,14266,0,0,0,0.005,21.47,42.51,2.841,876,,,
04/01/2013 21:20,14267,0.136,0,0.043,0.008,21.55,41.93,2.891,876.3671,,,
04/01/2013 21:30,14268,0,0,0.009,0.009,21.4,42.27,2.23,876.5392,,,
04/01/2013 21:40,14269,0,0,0.119,0.006,21.41,42.03,1.825,876.7433,,,
04/01/2013 21:50,14270,0.293,0,0.248,0.006,21.58,40.5,1.989,876.7267,,,
04/01/2013 22:00,14271,0.087,0,0,0.008,21.38,42.24,1.861,876.7919,,,
04/01/2013 22:10,14272,0.056,0,0,0.005,21.15,41.62,1.618,876.8901,,,
04/01/2013 22:20,14273,0.269,0.007,0.194,0.003,21.29,41.52,1.66,876.8986,,,
04/01/2013 22:30,14274,0.233,0,0.095,0.004,21.38,41.76,1.052,877.0468,,,
04/01/2013 22:40,14275,0.345,0,0,0.006,21.25,42.2,1.795,877.1027,,,
04/01/2013 22:50,14276,0.048,0,0,0.008,20.95,43.46,2.454,877.0865,,,
04/01/2013 23:00,14277,0.191,0,0,0.008,20.74,43.09,2.471,877.1446,,,
04/01/2013 23:10,14278,0.093,0,0,0.006,20.45,44.28,2.22,877.0287,,,
04/01/2013 23:20,14279,0,0,0.135,0.004,20.18,44.08,1.979,877.0293,,,
04/01/2013 23:30,14280,0.328,0,0.234,0.007,20.42,43.12,2.12,876.9481,,,
04/01/2013 23:40,14281,0.419,0,0.27,0.009,20.66,43.36,2.255,877.0943,,,
04/01/2013 23:50,14282,0.339,0.001,0.098,0.008,20.41,43.94,2.414,876.9307,,,
05/01/2013 0:00,14283,0.391,0,0.188,0.007,20.39,44.45,2.198,876.7681,,,
05/01/2013 0:10,14284,0.244,0,0.095,0.007,20.19,43.77,2.558,876.7258,,,
